iso3,year,in_degree_centrality,out_degree_centrality,in_strength,out_strength,betweenness_centrality,pagerank
SUR,2010,0.017241379310344827,0.09913793103448276,10596.0,133015.0,0.008586636065084342,0.000699717191771294
SXM,2010,0.14224137931034483,0.034482758620689655,12532.0,873.0,2.1738319152112257e-05,0.004106284374342896
TUR,2010,0.1896551724137931,0.34051724137931033,710629.0,1281379.0,0.017955851619644723,0.0070544898924443196
USA,2010,0.2543103448275862,0.6939655172413793,20309381.0,1368472.0,0.5547619047619048,0.1270107490268741
VCT,2010,0.06465517241379311,0.10344827586206896,2136.0,15560.0,0.0,0.001092123722984196
VEN,2010,0.4870689655172414,0.24137931034482757,671019.0,295797.0,0.04019415211225556,0.0054442692485529584
PAK,2010,0.034482758620689655,0.34913793103448276,1866803.0,1457665.0,0.008890972533213913,0.0026242148050190147
AFG,2010,0.01293103448275862,0.25862068965517243,31874.0,2351542.0,0.004608523660247799,0.0007165428828621619
TJK,2010,0.15086206896551724,0.12931034482758622,157851.0,233107.0,0.0,0.001045973716828661
UZB,2010,0.04310344827586207,0.17672413793103448,620879.0,983055.0,0.0,0.0020168674972352255
CIV,2010,0.04310344827586207,0.15948275862068964,970224.0,459734.0,0.039650694133452756,0.008870847014603363
AGO,2010,0.05603448275862069,0.15948275862068964,32461.0,291881.0,0.0003043364681295716,0.0009932556817223936
COD,2010,0.030172413793103446,0.22413793103448276,224080.0,623531.0,0.01549942155545604,0.0017890001506667822
COG,2010,0.09051724137931035,0.15948275862068964,187785.0,83220.0,0.00023912151067323484,0.0016629747958148418
CPV,2010,0.13793103448275862,0.09051724137931035,6339.0,53190.0,0.004304187192118227,0.0008757855045318104
GIN,2010,0.12068965517241378,0.16379310344827586,67495.0,164980.0,0.004456355426183013,0.0017305245877870493
MOZ,2010,0.06896551724137931,0.13793103448275862,147292.0,249860.0,0.013608187789222273,0.002259578736461084
NAM,2010,0.34913793103448276,0.06465517241379311,46845.0,22238.0,0.0048259068517689215,0.0014006469442009095
RWA,2010,0.021551724137931036,0.14224137931034483,204361.0,173251.0,0.017281963725929245,0.0017661151601698654
STP,2010,0.02586206896551724,0.034482758620689655,1308.0,15843.0,0.0,0.0006651485183691873
TCD,2010,0.04310344827586207,0.125,224278.0,85943.0,0.039324619346171076,0.00218026312288962
ZAF,2010,0.5129310344827586,0.30603448275862066,684678.0,358790.0,0.06854092028660995,0.008938611449443374
ZMB,2010,0.125,0.12068965517241378,65271.0,69352.0,2.1738319152112257e-05,0.00122057103384584
CAN,2010,0.5560344827586207,0.4956896551724138,3645755.0,668726.0,0.05567183534855949,0.04663045596467272
AIA,2010,0.03879310344827586,0.04310344827586207,1768.0,825.0,0.0,0.0016322403896941986
GBR,2010,0.15086206896551724,0.603448275862069,3001792.0,2240392.0,0.35200860203015377,0.0497026962918978
KNA,2010,0.05603448275862069,0.09913793103448276,1678.0,6177.0,6.521495745633678e-05,0.001997498096964116
MSR,2010,0.04310344827586207,0.04741379310344827,517.0,1515.0,0.0,0.0007088472629506807
VIR,2010,0.08620689655172414,0.06034482758620689,29465.0,1556.0,0.014195122406329305,0.006299845407979627
ALB,2010,0.02586206896551724,0.15948275862068964,22820.0,464464.0,0.004173757277205554,0.0012040100317805389
GRC,2010,0.814655172413793,0.24568965517241378,680418.0,340905.0,0.013260374682788477,0.009669175724998452
ITA,2010,0.6120689655172413,0.4568965517241379,2563868.0,1249003.0,0.0411506381549485,0.025759247115910884
MKD,2010,0.08189655172413793,0.15086206896551724,74805.0,212971.0,4.3476638304224514e-05,0.0009467445015301074
ARG,2010,0.3103448275862069,0.2672413793103448,967899.0,435013.0,0.038542039856695035,0.009789820727740628
AND,2010,0.07758620689655173,0.021551724137931036,23383.0,596.0,0.0,0.0011991308878189447
AUS,2010,0.8491379310344828,0.40948275862068967,2957042.0,182973.0,0.13199507389162562,0.05833464649276566
BEL,2010,0.3577586206896552,0.3146551724137931,729944.0,216372.0,0.007260598596805494,0.010182053677774592
CHE,2010,0.1939655172413793,0.3232758620689655,882309.0,255408.0,0.004304187192118227,0.012316422986195924
CHL,2010,0.40948275862068967,0.21551724137931033,186374.0,223873.0,0.004999813404985819,0.003749055181988939
DEU,2010,0.11637931034482758,0.5258620689655172,4111516.0,2301789.0,0.26792478354978355,0.022942306363685463
DNK,2010,0.7887931034482758,0.23275862068965517,255067.0,58558.0,0.023455646365129125,0.007274186852021412
ESP,2010,0.2025862068965517,0.375,2927106.0,600691.0,0.10395264218540082,0.023160439118368466
FRA,2010,0.22844827586206895,0.5732758620689655,3448399.0,1057021.0,0.2542079041648007,0.03261585281744787
MAR,2010,0.07758620689655173,0.24568965517241378,29296.0,1239802.0,0.0,0.001228920780795753
SWE,2010,0.23706896551724138,0.2629310344827586,602123.0,92952.0,0.01836887968353486,0.010016963452952107
URY,2010,0.07327586206896551,0.1724137931034483,38932.0,137966.0,0.0,0.0013800263213536953
ARE,2010,0.14224137931034483,0.14224137931034483,1627861.0,51721.0,0.0003695514255859084,0.007016397641258378
BGD,2010,0.07327586206896551,0.23275862068965517,522781.0,2009440.0,0.09012707120465742,0.005137178859630095
BHR,2010,0.14224137931034483,0.08620689655172414,166193.0,19974.0,0.0,0.0016013145822974205
EGY,2010,0.30603448275862066,0.30603448275862066,141592.0,902107.0,0.0004565047021943574,0.002394102736630153
ERI,2010,0.09051724137931035,0.14224137931034483,6258.0,131420.0,0.0,0.0006803085374873796
ETH,2010,0.04741379310344827,0.21120689655172414,101726.0,331465.0,0.09201830497089118,0.0011793059523393865
IDN,2010,0.08620689655172414,0.2801724137931034,42778.0,1632034.0,0.016847197342886998,0.0021697291309322577
JOR,2010,0.034482758620689655,0.1853448275862069,1609748.0,209691.0,0.0010651776384535006,0.006764027656829213
KWT,2010,0.13793103448275862,0.11637931034482758,678875.0,45661.0,0.0,0.004174327507394581
LBN,2010,0.034482758620689655,0.3103448275862069,213971.0,237535.0,0.027803310195551576,0.0015264197162292064
LKA,2010,0.21120689655172414,0.23706896551724138,17351.0,516983.0,0.00923878563964771,0.0014910637066598647
NGA,2010,0.03879310344827586,0.3318965517241379,371504.0,441869.0,0.062345499328257954,0.0037418263155265374
NPL,2010,0.02586206896551724,0.1810344827586207,380338.0,683439.0,0.01339080459770115,0.0017875338536805232
PSE,2010,0.06034482758620689,0.1896551724137931,137099.0,1534792.0,0.04997639573070608,0.008779563178662306
QAT,2010,0.14224137931034483,0.08189655172413793,254822.0,7742.0,0.0,0.0019747964431290096
SAU,2010,0.08189655172413793,0.1939655172413793,1915173.0,56735.0,0.0002608598298253471,0.006438392522278925
SDN,2010,0.06465517241379311,0.20689655172413793,290529.0,437372.0,0.08464901477832514,0.002829863745377279
SOM,2010,0.008620689655172414,0.22413793103448276,12845.0,571393.0,0.012695178384833559,0.000682649343320437
SSD,2010,0.05172413793103448,0.05172413793103448,110477.0,159091.0,0.002434691745036573,0.001252749035097297
SYR,2010,0.021551724137931036,0.3189655172413793,791013.0,582229.0,0.00028259814897745934,0.002153053269560416
THA,2010,0.05603448275862069,0.27586206896551724,1005862.0,428536.0,0.00789100985221675,0.0033028075797650967
TUN,2010,0.07327586206896551,0.1853448275862069,17034.0,248736.0,0.0,0.0009925572431553108
YEM,2010,0.04310344827586207,0.12931034482758622,115203.0,346829.0,6.521495745633678e-05,0.0008319354737696886
ARM,2010,0.06034482758620689,0.1853448275862069,108410.0,363172.0,0.0,0.0008588000330370644
AUT,2010,0.1853448275862069,0.2672413793103448,628191.0,220328.0,0.008130131362889984,0.0048583845266303325
BGR,2010,0.6982758620689655,0.24568965517241378,41622.0,494420.0,0.0,0.0010680836121346152
BOL,2010,0.5689655172413793,0.15517241379310345,57045.0,343708.0,0.0,0.0018783722718961299
BRA,2010,0.4482758620689655,0.3318965517241379,268136.0,742689.0,0.005565009702940738,0.00455247292807659
CRI,2010,0.5775862068965517,0.14655172413793102,202982.0,17646.0,0.004282448872966115,0.0026766707567711786
CUB,2010,0.15086206896551724,0.2672413793103448,3709.0,678179.0,0.0,0.0007074794370201118
CYP,2010,0.5818965517241379,0.10775862068965517,105262.0,35981.0,0.0,0.0023701645709330206
CZE,2010,0.19827586206896552,0.19827586206896552,318027.0,384669.0,0.009260523958799822,0.002212623131539548
DZA,2010,0.08620689655172414,0.25,98735.0,786194.0,0.0046737386177041354,0.001511246924624015
ECU,2010,0.20689655172413793,0.16379310344827586,174205.0,574362.0,0.0,0.002220421750959628
EST,2010,0.47844827586206895,0.15086206896551724,130212.0,63558.0,0.0003478131064337961,0.0010489561846402516
GTM,2010,0.21120689655172414,0.15517241379310345,35439.0,385903.0,0.00856489774593223,0.001237665624500854
HND,2010,0.1810344827586207,0.14224137931034483,12939.0,295992.0,0.0,0.001183609014063633
HRV,2010,0.30603448275862066,0.1810344827586207,295204.0,457449.0,0.018825384385729213,0.0021209523220498015
HUN,2010,0.6724137931034483,0.22413793103448276,221189.0,196889.0,0.0,0.002285279262841616
IRL,2010,0.11206896551724138,0.2543103448275862,330715.0,403973.0,0.0,0.00655845991412782
IRN,2010,0.030172413793103446,0.2974137931034483,1221564.0,473766.0,0.0003043364681295716,0.0009994736719382419
ISR,2010,0.28879310344827586,0.25,756164.0,141679.0,0.03023800194058815,0.008537384673973166
JPN,2010,0.2543103448275862,0.375,1185190.0,500690.0,0.021412244364830572,0.006279312492884945
KOR,2010,0.06034482758620689,0.33620689655172414,237255.0,1195726.0,0.0,0.0024175331822120253
LAO,2010,0.02586206896551724,0.10344827586206896,11423.0,298628.0,0.0,0.0006667882645296384
LTU,2010,0.375,0.1810344827586207,91146.0,198537.0,0.0,0.0010617397349021115
MEX,2010,0.3318965517241379,0.22844827586206895,469856.0,5647673.0,0.012782131661442007,0.030850078083666847
MNE,2010,0.125,0.07758620689655173,46659.0,54822.0,0.0,0.0009035695332648059
NOR,2010,0.8663793103448276,0.1853448275862069,253628.0,53899.0,0.0,0.0066028583891281165
NZL,2010,0.20689655172413793,0.25862068965517243,470911.0,300715.0,0.04654174130467234,0.017836054729309807
PAN,2010,0.3793103448275862,0.15517241379310345,76382.0,101298.0,0.0,0.0021488518899893403
POL,2010,0.2672413793103448,0.3232758620689655,379657.0,2024156.0,0.00915183236303926,0.0032610586330107235
PRI,2010,0.1939655172413793,0.125,152969.0,811698.0,0.01934710404537991,0.009565575745178714
PRK,2010,0.08620689655172414,0.1336206896551724,21262.0,20318.0,0.0,0.0007472819863799428
PRY,2010,0.07327586206896551,0.12931034482758622,74833.0,388173.0,0.0,0.001570872688927138
ROU,2010,0.12068965517241378,0.28879310344827586,63918.0,1584390.0,2.1738319152112257e-05,0.0012469904563456968
RUS,2010,0.1810344827586207,0.41810344827586204,5601666.0,4989592.0,0.13592970965815795,0.01292746173342529
SEN,2010,0.10775862068965517,0.21982758620689655,99135.0,184317.0,0.04269405881474847,0.0028477074561581352
SLV,2010,0.2025862068965517,0.15517241379310345,21122.0,677683.0,0.0,0.0010504680298920864
SRB,2010,0.16810344827586207,0.17672413793103448,486951.0,313040.0,0.009369215554560382,0.0028054156807413265
SVK,2010,0.49137931034482757,0.15948275862068964,79132.0,218310.0,0.0,0.0013068421483441617
SVN,2010,0.5689655172413793,0.12931034482758622,104823.0,53742.0,0.0,0.0013937029132448948
TWN,2010,0.09913793103448276,0.06896551724137931,421388.0,362351.0,0.002086878638602777,0.0016449471733147852
UKR,2010,0.12931034482758622,0.3232758620689655,2551750.0,2914242.0,0.03512912374981341,0.006431759333082272
AZE,2010,0.08189655172413793,0.15517241379310345,131387.0,483646.0,0.0,0.0009241376916911193
GEO,2010,0.1939655172413793,0.15948275862068964,39321.0,390865.0,0.0,0.0007367181295016306
IRQ,2010,0.09482758620689655,0.25862068965517243,32731.0,1261348.0,0.0,0.0008748360440613691
KAZ,2010,0.12068965517241378,0.1896551724137931,1008026.0,2002839.0,0.010412654873861771,0.0031412918852566814
TKM,2010,0.04741379310344827,0.125,105501.0,218013.0,0.0,0.0008520937972769082
ASM,2010,0.04310344827586207,0.021551724137931036,11177.0,1129.0,0.0,0.001027907553714771
FJI,2010,0.06034482758620689,0.11206896551724138,5411.0,72847.0,0.017781945066427825,0.0015081622866221778
TKL,2010,0.017241379310344827,0.017241379310344827,215.0,326.0,0.0,0.0006709016449018258
TON,2010,0.021551724137931036,0.05172413793103448,610.0,17032.0,0.0,0.0006535271733345343
VNM,2010,0.021551724137931036,0.25862068965517243,27469.0,1216280.0,0.004304187192118227,0.0007307403922897188
WSM,2010,0.09051724137931035,0.06465517241379311,2311.0,45259.0,0.004978075085833707,0.0015246038385159188
ATG,2010,0.22413793103448276,0.10344827586206896,14434.0,4432.0,0.0,0.0026785874465507353
BHS,2010,0.3189655172413793,0.10775862068965517,26403.0,952.0,0.0,0.0018242232576339132
BLZ,2010,0.06465517241379311,0.09482758620689655,22311.0,2670.0,0.0,0.0008511863742147674
BMU,2010,0.15086206896551724,0.05603448275862069,8392.0,372.0,0.0,0.0009490157300744189
BRB,2010,0.09051724137931035,0.12931034482758622,11129.0,10940.0,0.0,0.0011920219497946688
GHA,2010,0.1853448275862069,0.21982758620689655,130082.0,349167.0,8.695327660844903e-05,0.002000149144979204
GLP,2010,0.10344827586206896,0.03879310344827586,49297.0,6155.0,0.009977888490819526,0.007684666499191578
GUF,2010,0.06896551724137931,0.03879310344827586,47735.0,2216.0,0.0,0.004389367630604762
LCA,2010,0.23706896551724138,0.10344827586206896,4395.0,10285.0,0.0,0.0015148788843502674
MTQ,2010,0.06465517241379311,0.04741379310344827,32291.0,7670.0,0.005021551724137931,0.0077125698973267015
TCA,2010,0.02586206896551724,0.021551724137931036,6399.0,1171.0,0.0,0.0008908503511785913
TTO,2010,0.06896551724137931,0.15948275862068964,21517.0,175533.0,0.008651851022540678,0.0015059947722877516
VGB,2010,0.09051724137931035,0.06034482758620689,7404.0,2527.0,0.0,0.0013061410040036006
BDI,2010,0.030172413793103446,0.11637931034482758,115874.0,142633.0,0.0,0.001294785774589255
BEN,2010,0.04310344827586207,0.125,149416.0,237992.0,0.0042607105538140025,0.001866166166431549
BFA,2010,0.034482758620689655,0.08620689655172414,330898.0,643205.0,0.0,0.005597755721580743
BIH,2010,0.05603448275862069,0.14224137931034483,19772.0,763522.0,0.0,0.0007924185412763155
BLR,2010,0.23706896551724138,0.1724137931034483,590897.0,766396.0,0.0,0.0020625230268728253
BRN,2010,0.08189655172413793,0.034482758620689655,43426.0,24436.0,0.0,0.0008908550996966692
BTN,2010,0.09913793103448276,0.04741379310344827,8287.0,43234.0,0.0,0.0006713090199104505
BWA,2010,0.13793103448275862,0.06896551724137931,37140.0,9471.0,0.0,0.001028256973775891
CAF,2010,0.09913793103448276,0.08189655172413793,32120.0,116696.0,0.0,0.001004086950334992
CMR,2010,0.09482758620689655,0.16810344827586207,126208.0,111399.0,0.011303925959098373,0.0020276820992291243
COK,2010,0.04310344827586207,0.021551724137931036,1573.0,10545.0,0.0,0.0009601805861006364
CYM,2010,0.23706896551724138,0.034482758620689655,11717.0,117.0,0.0,0.0011019290493839173
DJI,2010,0.01293103448275862,0.03879310344827586,45924.0,960.0,0.0,0.0007031706131557137
FIN,2010,0.728448275862069,0.19827586206896552,80231.0,131538.0,0.0,0.002898320587521066
FLK,2010,0.030172413793103446,0.01293103448275862,604.0,220.0,0.004978075085833707,0.0010474048365845176
GAB,2010,0.14224137931034483,0.09482758620689655,109719.0,18868.0,0.00023912151067323484,0.0020902615429167315
GIB,2010,0.01293103448275862,0.02586206896551724,4118.0,251.0,0.0,0.0007323267967523961
GMB,2010,0.030172413793103446,0.09482758620689655,85569.0,10262.0,0.0,0.0017642073352576594
GUM,2010,0.04741379310344827,0.02586206896551724,35294.0,653.0,0.019716655470965818,0.009781497707441843
HKG,2010,0.125,0.11637931034482758,1612911.0,439352.0,0.009738766980146292,0.005854450494801201
IMN,2010,0.034482758620689655,0.01293103448275862,20898.0,420.0,0.004978075085833707,0.001719378418717136
ISL,2010,0.5948275862068966,0.10344827586206896,17191.0,8199.0,0.0,0.0011414287305801275
KEN,2010,0.05603448275862069,0.1939655172413793,452065.0,199106.0,0.022107870577698165,0.0025948220521350464
KGZ,2010,0.09913793103448276,0.12931034482758622,134647.0,370731.0,0.0,0.0009773065625281311
KHM,2010,0.11206896551724138,0.12068965517241378,37195.0,301261.0,0.0,0.0007883811903410004
KIR,2010,0.030172413793103446,0.04741379310344827,1146.0,1770.0,0.004325925511270339,0.0012285219397372938
LBR,2010,0.10775862068965517,0.11637931034482758,40218.0,95621.0,0.0,0.0012864210730605665
LBY,2010,0.3706896551724138,0.17672413793103448,195889.0,48642.0,0.00021738319152112256,0.0032297511894164863
LSO,2010,0.06465517241379311,0.04310344827586207,1820.0,82801.0,0.0,0.0006819386934789274
LUX,2010,0.3318965517241379,0.11637931034482758,81594.0,19769.0,0.0,0.0020336157772935376
LVA,2010,0.3706896551724138,0.15517241379310345,189111.0,101223.0,0.0,0.00121848571352171
MAC,2010,0.021551724137931036,0.034482758620689655,153440.0,53634.0,0.0,0.0009352668314646418
MCO,2010,0.008620689655172414,0.04741379310344827,5651.0,13468.0,0.0,0.0007748570443795751
MDA,2010,0.1336206896551724,0.1810344827586207,76662.0,385983.0,0.004304187192118227,0.0008329315055484204
MDG,2010,0.017241379310344827,0.11206896551724138,9150.0,88884.0,0.0042607105538140025,0.0008288145103966154
MDV,2010,0.09482758620689655,0.03879310344827586,11627.0,1439.0,0.0,0.0006805958501804474
MLI,2010,0.24137931034482757,0.16810344827586207,154192.0,370189.0,0.04688955441110614,0.006021817173397887
MLT,2010,0.35344827586206895,0.08189655172413793,15668.0,29099.0,0.0,0.0013909738216802024
MMR,2010,0.017241379310344827,0.12068965517241378,30467.0,955047.0,0.0,0.0006935580774900114
MNG,2010,0.10775862068965517,0.10775862068965517,3996.0,57958.0,0.0,0.0006979243882909085
MUS,2010,0.09482758620689655,0.11206896551724138,10902.0,56471.0,0.0,0.0007037578435960822
MWI,2010,0.05172413793103448,0.07327586206896551,92917.0,101448.0,0.0,0.00157696369551255
MYS,2010,0.11206896551724138,0.21120689655172414,1072478.0,893387.0,0.009977888490819526,0.0041746517124236805
NCL,2010,0.06896551724137931,0.02586206896551724,25532.0,2562.0,0.009282262277951933,0.0028185372666445063
NIU,2010,0.030172413793103446,0.021551724137931036,239.0,2774.0,0.0,0.0006723950161564086
NRU,2010,0.03879310344827586,0.017241379310344827,249.0,1027.0,0.0,0.0007035354930965735
OMN,2010,0.04310344827586207,0.06034482758620689,173010.0,6642.0,0.0,0.0010789839901871124
PNG,2010,0.09051724137931035,0.04310344827586207,11547.0,16683.0,0.004347663830422451,0.001552666070283902
PYF,2010,0.08189655172413793,0.034482758620689655,11685.0,614.0,0.0,0.001973326678074324
REU,2010,0.021551724137931036,0.02586206896551724,51971.0,1402.0,0.004978075085833707,0.002931928557360423
SGP,2010,0.04310344827586207,0.1853448275862069,1140221.0,119943.0,0.0,0.006116135360768575
SLB,2010,0.06465517241379311,0.04310344827586207,937.0,1543.0,0.0,0.000799095947831561
SLE,2010,0.125,0.10775862068965517,35251.0,28611.0,0.0,0.001060122048177052
SWZ,2010,0.07327586206896551,0.05603448275862069,12955.0,16999.0,0.0,0.0008622198944336066
SYC,2010,0.11206896551724138,0.05603448275862069,3482.0,11374.0,0.0,0.0006760607634540469
TGO,2010,0.12931034482758622,0.11206896551724138,115514.0,201231.0,2.1738319152112257e-05,0.0015813573483317604
TLS,2010,0.06465517241379311,0.02586206896551724,5049.0,21908.0,0.0,0.0007380100315395208
TUV,2010,0.021551724137931036,0.04741379310344827,68.0,479.0,0.0,0.0006724887378006633
TZA,2010,0.11637931034482758,0.16379310344827586,151775.0,103196.0,0.0009130094043887148,0.0019182638911669537
UGA,2010,0.05603448275862069,0.14655172413793102,239155.0,296680.0,0.04454181594267802,0.0021715923017890087
VUT,2010,0.03879310344827586,0.06034482758620689,1096.0,3242.0,0.0,0.0008848504977013565
ZWE,2010,0.02586206896551724,0.1336206896551724,123124.0,434884.0,0.012782131661442007,0.0022338509644704058
MRT,2010,0.15517241379310345,0.09482758620689655,28582.0,31558.0,0.00028259814897745934,0.0009496824707329297
NER,2010,0.05603448275862069,0.11637931034482758,61503.0,129743.0,0.0,0.0012448892845892093
GNB,2010,0.04741379310344827,0.07327586206896551,10412.0,38658.0,0.008630112703388567,0.0008841014231666062
LIE,2010,0.4267241379310345,0.030172413793103446,11406.0,47.0,0.0,0.0009713579927817704
SMR,2010,0.03879310344827586,0.021551724137931036,1991.0,1238.0,0.0,0.0006751996441926679
CHI,2010,0.017241379310344827,0.017241379310344827,39056.0,199.0,0.0,0.0012905932851640734
VAT,2010,0.0,0.008620689655172414,0.0,39.0,0.0,0.0006437768240343349
GNQ,2010,0.02586206896551724,0.06034482758620689,3296.0,43628.0,0.0,0.0007386122623937281
COM,2010,0.021551724137931036,0.05603448275862069,5894.0,55739.0,0.009934411852515302,0.001402972372223115
GRL,2010,0.06896551724137931,0.034482758620689655,1884.0,8914.0,0.0,0.0008273694751210884
FRO,2010,0.12931034482758622,0.02586206896551724,2274.0,7044.0,0.0,0.0008395857890130072
SHN,2010,0.008620689655172414,0.017241379310344827,93.0,180.0,0.0,0.000645581514311158
SPM,2010,0.01293103448275862,0.01293103448275862,478.0,48.0,0.0,0.0006615691976687639
WLF,2010,0.021551724137931036,0.017241379310344827,1033.0,3935.0,0.0,0.0012108950919900489
ESH,2010,0.030172413793103446,0.01293103448275862,1809.0,80238.0,0.0,0.0006719666440525185
FSM,2010,0.05172413793103448,0.021551724137931036,440.0,6190.0,4.3476638304224514e-05,0.0014888314336838969
MHL,2010,0.02586206896551724,0.01293103448275862,1073.0,191.0,0.0,0.000764800345802684
MNP,2010,0.05172413793103448,0.01293103448275862,13172.0,1250.0,0.0,0.007527493424516753
PLW,2010,0.034482758620689655,0.021551724137931036,2230.0,1227.0,0.004325925511270339,0.0031923431238049327
MYT,2010,0.01293103448275862,0.008620689655172414,37464.0,3227.0,0.0,0.0014324988487032914
BES,2015,0.0,0.03879310344827586,0.0,1755.0,0.0,0.0006437768240343349
ABW,2015,0.09482758620689655,0.08189655172413793,19198.0,4797.0,0.014869010300044784,0.0030708404151630403
CHN,2015,0.41810344827586204,0.6077586206896551,451420.0,5760394.0,0.19371016196447233,0.008131392546802995
COL,2015,0.23275862068965517,0.24568965517241378,61963.0,1489260.0,0.01606461785341096,0.0026705246855832296
CUW,2015,0.1853448275862069,0.05603448275862069,21869.0,2864.0,0.004999813404985819,0.003173876007737591
DMA,2015,0.14224137931034483,0.1336206896551724,3101.0,11928.0,0.004304187192118227,0.000956197185700988
DOM,2015,0.40948275862068967,0.23706896551724138,192137.0,828458.0,0.009412692192864607,0.0022961808012229796
GRD,2015,0.06465517241379311,0.09913793103448276,2481.0,12595.0,0.0,0.0007431016581289618
GUY,2015,0.06896551724137931,0.1724137931034483,3576.0,235107.0,0.004304187192118227,0.0007171770463195187
HTI,2015,0.09051724137931035,0.21120689655172414,7376.0,694805.0,0.01289082325720257,0.0007940442472791037
IND,2015,0.1853448275862069,0.5258620689655172,2569178.0,5299065.0,0.10901767054784298,0.008413174641353232
JAM,2015,0.09051724137931035,0.21982758620689655,10218.0,611681.0,0.00847794446932378,0.001583162791819632
NIC,2015,0.22844827586206895,0.16379310344827586,18578.0,350807.0,0.009912673533363189,0.001511537907173669
NLD,2015,0.1724137931034483,0.3793103448275862,823861.0,293438.0,0.02889022615315719,0.008116828752588068
PER,2015,0.22413793103448276,0.24137931034482757,69871.0,701776.0,0.0,0.0018479079865047303
PHL,2015,0.03879310344827586,0.38362068965517243,30313.0,3416422.0,0.01271691670398567,0.0013877999279067392
PRT,2015,0.5517241379310345,0.28879310344827586,464479.0,868216.0,0.02669465591879385,0.006595755673375503
SUR,2015,0.017241379310344827,0.10344827586206896,11491.0,130863.0,0.008586636065084342,0.0007053592338541339
SXM,2015,0.14224137931034483,0.034482758620689655,13088.0,919.0,0.0,0.003783769446739733
TUR,2015,0.1896551724137931,0.34051724137931033,1697574.0,1296917.0,0.03908549783549784,0.00813710026228113
USA,2015,0.2543103448275862,0.6896551724137931,22302618.0,1456748.0,0.5487186520376176,0.12850510874517185
VCT,2015,0.06465517241379311,0.11206896551724138,2150.0,16875.0,0.0,0.0010391977795799004
VEN,2015,0.48275862068965514,0.24137931034482757,700915.0,402601.0,0.04169409613375131,0.005098482124887115
PAK,2015,0.034482758620689655,0.3448275862068966,1622930.0,1820658.0,0.012825608299746232,0.0018676517542560577
AFG,2015,0.01293103448275862,0.2672413793103448,139534.0,2428980.0,0.00856489774593223,0.0007899056183951037
TJK,2015,0.15086206896551724,0.12931034482758622,156288.0,227175.0,0.0,0.0009785145541502795
UZB,2015,0.04310344827586207,0.1810344827586207,586492.0,975293.0,0.0,0.0017699416168043196
CIV,2015,0.04310344827586207,0.1724137931034483,1026889.0,520303.0,0.06647577996715928,0.007673888881305557
AGO,2015,0.05603448275862069,0.16379310344827586,63650.0,261293.0,0.0012825608299746232,0.0011148525768861555
COD,2015,0.034482758620689655,0.24137931034482757,391537.0,751708.0,0.032477048813255714,0.002379531456624991
COG,2015,0.09051724137931035,0.16810344827586207,172616.0,100092.0,0.0003478131064337961,0.0016553421974925219
CPV,2015,0.13793103448275862,0.10344827586206896,6603.0,63814.0,0.004304187192118227,0.0008496385031057176
GIN,2015,0.5129310344827586,0.15948275862068964,48426.0,182515.0,0.02860762800417973,0.0019887764743711416
MOZ,2015,0.06896551724137931,0.14655172413793102,156844.0,261851.0,0.009869196895058965,0.002103775283055943
NAM,2015,0.34913793103448276,0.08189655172413793,45730.0,21460.0,0.0,0.001319581905404659
RWA,2015,0.021551724137931036,0.15517241379310345,254527.0,253122.0,0.029933665472458577,0.001898525908776495
STP,2015,0.02586206896551724,0.04310344827586207,1163.0,18020.0,0.0,0.0006594809641391073
TCD,2015,0.04310344827586207,0.125,245183.0,81800.0,0.0491286012837737,0.001425627356153871
ZAF,2015,0.5129310344827586,0.30603448275862066,878930.0,396333.0,0.043867928048962536,0.008839324309690363
ZMB,2015,0.125,0.13793103448275862,58219.0,65726.0,0.0,0.001100729246782203
CAN,2015,0.5560344827586207,0.49137931034482757,4134516.0,686431.0,0.052737162263024336,0.047766750538997704
AIA,2015,0.03879310344827586,0.04310344827586207,1889.0,748.0,0.0,0.0015000265721081582
GBR,2015,0.15086206896551724,0.603448275862069,3371406.0,2229939.0,0.30403213166144205,0.04844769093675763
KNA,2015,0.05603448275862069,0.09482758620689655,1714.0,6507.0,0.0,0.0017566598545114844
MSR,2015,0.04310344827586207,0.05172413793103448,541.0,1584.0,0.0,0.0006964627327564936
VIR,2015,0.08620689655172414,0.06034482758620689,29486.0,1675.0,0.01415164576802508,0.005410718001385979
ALB,2015,0.02586206896551724,0.16379310344827586,22493.0,488986.0,2.1738319152112257e-05,0.0011496906325144537
GRC,2015,0.7887931034482758,0.24137931034482757,672395.0,363410.0,0.009282262277951933,0.00921733533554638
ITA,2015,0.6120689655172413,0.4568965517241379,3001101.0,1277896.0,0.039346357665323184,0.025891614056603934
MKD,2015,0.08189655172413793,0.15517241379310345,75337.0,217176.0,2.1738319152112257e-05,0.0009351069677341725
ARG,2015,0.3103448275862069,0.27586206896551724,926653.0,447735.0,0.039237666069562624,0.008686817266829449
AND,2015,0.06034482758620689,0.03879310344827586,19190.0,730.0,0.0,0.0010335240482318955
BEL,2015,0.3577586206896552,0.3103448275862069,840799.0,231626.0,0.012477795193312435,0.010664246276988015
CHL,2015,0.40948275862068967,0.23275862068965517,295272.0,216629.0,0.004999813404985819,0.004336658762776295
DEU,2015,0.11637931034482758,0.5258620689655172,4732302.0,2253314.0,0.2880327287654874,0.026044541245987807
