origin_iso3,dest_iso3,year,weight,origin_in_degree_centrality,origin_out_degree_centrality,origin_in_strength,origin_out_strength,origin_betweenness_centrality,origin_pagerank,origin_country_name,origin_continent,origin_un_region,origin_income_group,origin_louvain_community,origin_leiden_community,origin_gn_community,origin_dominant_region,origin_community_label,origin_boundary_score,origin_is_boundary_node,origin_gdp_per_capita,origin_population,origin_unemployment,origin_conflict_intensity,origin_education_index,origin_climate_vulnerability,origin_visa_openness_index,dest_in_degree_centrality,dest_out_degree_centrality,dest_in_strength,dest_out_strength,dest_betweenness_centrality,dest_pagerank,dest_country_name,dest_continent,dest_un_region,dest_income_group,dest_louvain_community,dest_leiden_community,dest_gn_community,dest_dominant_region,dest_community_label,dest_boundary_score,dest_is_boundary_node,dest_gdp_per_capita,dest_population,dest_unemployment,dest_conflict_intensity,dest_education_index,dest_climate_vulnerability,dest_visa_openness_index,log_weight,same_continent,same_income_group,same_community
CUB,USA,1990,380296.0,0.1551724137931034,0.25,14918.0,429244.0,0.0,0.0008797685059005,Cuba,Americas,Latin America,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,2694.31697957692,10631799.0,8.306,0.0,8.794557697,0.439,19.4,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.848707805376165,1,0,1
ITA,USA,1990,371270.0,0.6120689655172413,0.4353448275862069,857580.0,1593226.0,0.0834316689058068,0.0270430218911128,Italy,Europe,Southern Europe,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,20873.7834092719,56719240.0,10.097,0.0,7.439056506,0.3439,92.2,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.824687533155835,0,1,1
BFA,CIV,1990,368407.0,0.0344827586206896,0.0775862068965517,170316.0,408662.0,0.0092605239587998,0.0079563230916111,Burkina Faso,Africa,Sub-Saharan Africa,Low income,6,4,15,Sub-Saharan Africa,Cluster 6: Sub-Saharan Africa,1.0,True,338.593759055128,9159356.0,2.467,0.0,1.469865149,0.5825,25.2,0.043103448275862,0.1422413793103448,727073.0,172729.0,0.0226513285565009,0.0112627446373004,Côte d'Ivoire,Africa,Sub-Saharan Africa,Lower middle income,6,4,15,Sub-Saharan Africa,Cluster 6: Sub-Saharan Africa,1.0,True,885.647842214928,12189778.0,6.595,0.0,4.585823318,0.4876,15.0,12.816946298654111,1,0,1
IRL,GBR,1990,343928.0,0.1120689655172413,0.2284482758620689,116778.0,503309.0,0.0,0.0042233156036381,Ireland,Europe,Northern Europe,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,14031.3025675469,3513974.0,15.771,0.0,6.995905683,0.3389,92.9,0.1379310344827586,0.5905172413793104,1507261.0,2017950.0,0.3448784333482609,0.0393794016492256,United Kingdom,Europe,Northern Europe,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,19095.4669984608,57247586.0,8.55,44.0,9.635440148,0.2742,92.2,12.748190519704247,1,1,1
KOR,JPN,1990,334706.0,0.0517241379310344,0.3103448275862069,8476.0,922159.0,0.0,0.0008766319981712,South Korea,Asia,Eastern Asia,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,6812.9019416767,42869283.0,2.407,0.0,9.27328968,0.389,82.8,0.2543103448275862,0.3620689655172414,522215.0,393835.0,0.0003478131064337,0.004795523916194,Japan,Asia,Eastern Asia,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,26344.7273187725,123478000.0,2.059,0.0,11.6402998,0.3709,92.2,12.721010801232287,1,1,1
GEO,RUS,1990,334545.0,0.0818965517241379,0.1293103448275862,165034.0,549088.0,0.0085648977459322,0.001116891586926,Georgia,Asia,Western Asia,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1610.98027146868,4802000.0,2.7,0.0,11.80588996,0.4447,20.2,0.1810344827586207,0.4008620689655172,5840598.0,7110543.0,0.1507987199582027,0.0195411458645573,Russia,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3494.06323242188,147969406.0,5.11,192.0,9.652386365,0.3503,25.2,12.720529667780196,0,1,1
COL,VEN,1990,295840.0,0.2327586206896551,0.2284482758620689,47178.0,539538.0,0.0134125429168532,0.0036226362694324,Colombia,Americas,Latin America,Upper middle income,0,1,3,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.7142857142857143,True,1474.8455285342,32440069.0,10.12,501.0,6.340998417,0.4442,23.0,0.4870689655172414,0.2155172413793103,507371.0,112495.0,0.0610412001791312,0.0077302583190209,Venezuela,Americas,Latin America,Lower middle income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.7142857142857143,True,2451.5523114567,19827010.0,9.45,0.0,5.338530064,0.3832,66.2,12.597577426820756,1,0,1
MAR,FRA,1990,289847.0,0.0775862068965517,0.2327586206896551,20714.0,587447.0,0.0,0.0011640289690169,Morocco,Africa,Northern Africa,Lower middle income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,1229.07104492188,24375551.0,13.502,0.0,2.11,0.44,21.6,0.2241379310344827,0.5689655172413793,2703486.0,766011.0,0.251947118972981,0.0290799127959436,France,Europe,Western Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,21586.4674617483,58261012.0,9.134,0.0,7.552529812,0.3102,92.2,12.57711192662332,0,0,1
PRT,FRA,1990,287668.0,0.5172413793103449,0.2672413793103448,223581.0,751598.0,0.0291510859829825,0.0053498995097174,Portugal,Europe,Southern Europe,High income,0,1,12,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,1.0,True,7884.61798756332,9983218.0,3.919,0.0,5.270990553,0.3691,88.6,0.2241379310344827,0.5689655172413793,2703486.0,766011.0,0.251947118972981,0.0290799127959436,France,Europe,Western Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,21586.4674617483,58261012.0,9.134,0.0,7.552529812,0.3102,92.2,12.56956579260442,1,1,1
NPL,IND,1990,275656.0,0.0258620689655172,0.1637931034482758,290714.0,288598.0,0.0049563367666815,0.0024502956422504,Nepal,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,185.794600449903,19524573.0,10.465,0.0,2.346687263,0.5487,15.0,0.1637931034482758,0.5043103448275862,3425966.0,2570867.0,0.1087785490371697,0.0159489196212209,India,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,371.085936203765,864972221.0,7.641,2396.0,2.78157628,0.5537,18.0,12.526912618217432,1,1,1
JPN,USA,1990,272641.0,0.2543103448275862,0.3620689655172414,522215.0,393835.0,0.0003478131064337,0.004795523916194,Japan,Asia,Eastern Asia,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,26344.7273187725,123478000.0,2.059,0.0,11.6402998,0.3709,92.2,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.515914858276933,0,1,1
ARM,RUS,1990,272605.0,0.0560344827586206,0.1594827586206896,200999.0,411341.0,0.0,0.0011710058861003,Armenia,Asia,Western Asia,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,635.355327502517,3552128.0,1.774,0.0,9.781759786,0.4164,16.6,0.1810344827586207,0.4008620689655172,5840598.0,7110543.0,0.1507987199582027,0.0195411458645573,Russia,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3494.06323242188,147969406.0,5.11,192.0,9.652386365,0.3503,25.2,12.515782808273807,0,1,1
UKR,POL,1990,267875.0,0.1293103448275862,0.3017241379310345,3688195.0,2844253.0,0.0424766756232273,0.0102383707260531,Ukraine,Europe,Eastern Europe,Lower middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1563.63415527344,52054092.0,1.9,0.0,9.276183691,0.4262,23.0,0.2629310344827586,0.3189655172413793,619458.0,1289207.0,0.0453678720704582,0.0042019914622107,Poland,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,1731.2095094382,38110782.0,13.621,0.0,9.670923882,0.3136,76.3,12.498279465853372,1,0,0
CHN,USA,1990,267564.0,0.418103448275862,0.5862068965517241,187067.0,1890424.0,0.0924530713539334,0.0056111021276406,China,Asia,Eastern Asia,Upper middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,318.50335359039,1135185000.0,2.37,0.0,4.143789768,0.4157,15.0,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.497117806454957,0,0,1
IND,NPL,1990,267540.0,0.1637931034482758,0.5043103448275862,3425966.0,2570867.0,0.1087785490371697,0.0159489196212209,India,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,371.085936203765,864972221.0,7.641,2396.0,2.78157628,0.5537,18.0,0.0258620689655172,0.1637931034482758,290714.0,288598.0,0.0049563367666815,0.0024502956422504,Nepal,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,185.794600449903,19524573.0,10.465,0.0,2.346687263,0.5487,15.0,12.497028104601432,1,1,1
RUS,LVA,1990,261663.0,0.1810344827586207,0.4008620689655172,5840598.0,7110543.0,0.1507987199582027,0.0195411458645573,Russia,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3494.06323242188,147969406.0,5.11,192.0,9.652386365,0.3503,25.2,0.4094827586206896,0.1422413793103448,355207.0,95682.0,0.0,0.0015971248635307,Latvia,Europe,Northern Europe,High income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,2256.77360387054,2663151.0,2.7,0.0,9.157942743,0.3951,65.5,12.474816516961704,1,0,1
VNM,USA,1990,260427.0,0.021551724137931,0.2413793103448275,18109.0,540991.0,0.0043041871921182,0.0007208614116572,Vietnam,Asia,South-Eastern Asia,Lower middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,98.7983370311401,65504552.0,2.14,0.0,4.101410613,0.5298,15.0,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.470081710417672,0,0,1
ITA,FRA,1990,256369.0,0.6120689655172413,0.4353448275862069,857580.0,1593226.0,0.0834316689058068,0.0270430218911128,Italy,Europe,Southern Europe,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,20873.7834092719,56719240.0,10.097,0.0,7.439056506,0.3439,92.2,0.2241379310344827,0.5689655172413793,2703486.0,766011.0,0.251947118972981,0.0290799127959436,France,Europe,Western Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,21586.4674617483,58261012.0,9.134,0.0,7.552529812,0.3102,92.2,12.454376992502883,1,1,0
AGO,COD,1990,242957.0,0.0560344827586206,0.1379310344827586,12588.0,408463.0,0.0085431594267801,0.0009823982648777,Angola,Africa,Sub-Saharan Africa,Lower middle income,0,1,12,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,1.0,True,965.866840464665,11626360.0,16.816,2558.0,3.425696188,0.4934,15.0,0.0301724137931034,0.1982758620689655,343785.0,197029.0,0.0160428795342588,0.0019536294557205,DR Congo,Africa,Sub-Saharan Africa,Low income,4,3,16,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,254.872656292509,36684063.0,3.272,2.0,3.516495009,0.5595,15.0,12.400643867878044,1,0,0
BGR,TUR,1990,237447.0,0.5129310344827586,0.2155172413793103,11049.0,306512.0,0.0,0.0007206700444643,Bulgaria,Europe,Eastern Europe,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,0.8571428571428571,True,2377.3707947508,8718289.0,11.1,0.0,6.81489869,0.3761,59.8,0.1896551724137931,0.3189655172413793,561682.0,845437.0,0.0097822436184505,0.00576314108593,Turkey,Asia,Western Asia,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,0.8571428571428571,True,2689.52621921233,56015628.0,8.21,526.0,4.455356985,0.4232,37.4,12.377703931115938,0,1,1
SLV,USA,1990,234608.0,0.2025862068965517,0.146551724137931,25030.0,491101.0,0.0170863188535602,0.0016598322198646,El Salvador,Americas,Latin America,Lower middle income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,892.18271519703,5399726.0,7.53,849.0,3.729339234,0.4539,58.3,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.36567557763702,1,0,1
BLR,UKR,1990,230571.0,0.2241379310344827,0.1422413793103448,676895.0,959003.0,0.0,0.0025505049596608,Belarus,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1706.64091882343,10189348.0,0.6,0.0,9.956694897,0.3686,23.0,0.1293103448275862,0.3017241379310345,3688195.0,2844253.0,0.0424766756232273,0.0102383707260531,Ukraine,Europe,Eastern Europe,Lower middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,1563.63415527344,52054092.0,1.9,0.0,9.276183691,0.4262,23.0,12.348318457068393,1,0,1
IDN,SAU,1990,227876.0,0.0689655172413793,0.2629310344827586,35869.0,696676.0,0.0092605239587998,0.002940604436228,Indonesia,Asia,South-Eastern Asia,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,0.7142857142857143,True,578.420121135382,183501098.0,2.617,72.0,3.219540119,0.5024,20.9,0.0818965517241379,0.168103448275862,1070682.0,32397.0,0.0001521682340647,0.0083332288044317,Saudi Arabia,Asia,Western Asia,High income,4,3,2,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,0.8571428571428571,True,11054.7495049666,10640691.0,7.316,0.0,5.574122405,0.4443,22.3,12.336561288684084,1,0,0
LKA,IND,1990,226676.0,0.1336206896551724,0.2025862068965517,17430.0,430804.0,0.0043041871921182,0.0007635602385627,Sri Lanka,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,491.213686238493,16352458.0,14.661,3622.0,8.174521818,0.4895,15.8,0.1637931034482758,0.5043103448275862,3425966.0,2570867.0,0.1087785490371697,0.0159489196212209,India,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,371.085936203765,864972221.0,7.641,2396.0,2.78157628,0.5537,18.0,12.331281375680362,1,1,1
POL,USA,1990,225457.0,0.2629310344827586,0.3189655172413793,619458.0,1289207.0,0.0453678720704582,0.0042019914622107,Poland,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,1731.2095094382,38110782.0,13.621,0.0,9.670923882,0.3136,76.3,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.32588916780605,0,1,0
ETH,SOM,1990,225139.0,0.0301724137931034,0.1896551724137931,436282.0,818613.0,0.0284119831318107,0.0032412210268052,Ethiopia,Africa,Sub-Saharan Africa,Low income,4,3,16,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,262.108971053707,47609755.0,3.284,49698.0,1.484763579,0.5992,15.0,0.0043103448275862,0.1724137931034483,225139.0,292328.0,0.0086083743842364,0.0014016304026553,Somalia,Africa,Sub-Saharan Africa,Low income,4,3,16,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,145.603501373513,7082811.0,19.003,2710.0,1.9003,0.638,15.0,12.324477709908795,1,1,1
ESP,FRA,1990,222182.0,0.1767241379310344,0.3534482758620689,395387.0,708742.0,0.0835620988207195,0.0104688014150039,Spain,Europe,Southern Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,13795.0159385128,38867322.0,15.929,0.0,5.879199312,0.3114,91.4,0.2241379310344827,0.5689655172413793,2703486.0,766011.0,0.251947118972981,0.0290799127959436,France,Europe,Western Europe,High income,0,1,2,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.8571428571428571,True,21586.4674617483,58261012.0,9.134,0.0,7.552529812,0.3102,92.2,12.311256645610042,1,1,1
BIH,SRB,1990,221887.0,0.0560344827586206,0.1206896551724137,28628.0,576745.0,0.0,0.0009284171650947,Bosnia and Herzegovina,Europe,Eastern Europe,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,1742.88262171767,4448652.0,17.55,0.0,6.119783684,0.4026,18.0,0.168103448275862,0.1422413793103448,554815.0,187152.0,0.0171515338110165,0.0039090435853063,Serbia,Europe,Eastern Europe,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,2349.40645150289,7897937.0,13.371,0.0,6.295356316,0.4204,23.0,12.309928029044695,1,1,1
KGZ,RUS,1990,220840.0,0.0991379310344827,0.0948275862068965,354185.0,316771.0,0.0,0.0016445421769682,Kyrgyzstan,Asia,Central Asia,Lower middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,605.798144966488,4391236.0,1.0,0.0,9.171267886,0.3712,20.2,0.1810344827586207,0.4008620689655172,5840598.0,7110543.0,0.1507987199582027,0.0195411458645573,Russia,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3494.06323242188,147969406.0,5.11,192.0,9.652386365,0.3503,25.2,12.305198264552915,0,0,1
TJK,RUS,1990,216308.0,0.1508620689655172,0.1034482758620689,240556.0,280096.0,0.0176732534706672,0.001388855321635,Tajikistan,Asia,Central Asia,Low income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,487.03612866309,5398768.0,1.823,0.0,9.306605518,0.4177,19.4,0.1810344827586207,0.4008620689655172,5840598.0,7110543.0,0.1507987199582027,0.0195411458645573,Russia,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3494.06323242188,147969406.0,5.11,192.0,9.652386365,0.3503,25.2,12.284463219952086,0,0,1
MOZ,ZWE,1990,214238.0,0.0689655172413793,0.125,52310.0,937419.0,0.0480851619644723,0.0022571854801352,Mozambique,Africa,Sub-Saharan Africa,Low income,0,1,12,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,1.0,True,191.826096861406,13094537.0,2.838,1577.0,1.598693513,0.5196,15.8,0.0258620689655172,0.125,265830.0,107017.0,0.0553674988804299,0.0031478995585909,Zimbabwe,Africa,Sub-Saharan Africa,Low income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,1.0,True,866.928868406131,10137281.0,4.793,0.0,5.021989402,0.4999,29.5,12.274847493251672,1,1,0
DOM,USA,1990,212710.0,0.3793103448275862,0.2155172413793103,108940.0,273427.0,0.0134342812360053,0.004302319827745,Dominican Republic,Americas,Latin America,Upper middle income,0,1,6,Latin America & Sub-Saharan Africa,Cluster 0: Latin America & Sub-Saharan Africa,0.7142857142857143,True,989.163941207659,7151166.0,6.863,0.0,5.26625239,0.4463,18.0,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.267689715883071,1,0,0
IND,GBR,1990,208085.0,0.1637931034482758,0.5043103448275862,3425966.0,2570867.0,0.1087785490371697,0.0159489196212209,India,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,371.085936203765,864972221.0,7.641,2396.0,2.78157628,0.5537,18.0,0.1379310344827586,0.5905172413793104,1507261.0,2017950.0,0.3448784333482609,0.0393794016492256,United Kingdom,Europe,Northern Europe,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.8571428571428571,True,19095.4669984608,57247586.0,8.55,44.0,9.635440148,0.2742,92.2,12.245706734770248,0,0,0
HRV,SRB,1990,206292.0,0.168103448275862,0.1551724137931034,226078.0,451026.0,0.0048911218092252,0.002053177836657,Croatia,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,5369.10978590681,4777368.0,11.14,0.0,6.569557049,0.3886,60.5,0.168103448275862,0.1422413793103448,554815.0,187152.0,0.0171515338110165,0.0039090435853063,Serbia,Europe,Eastern Europe,Upper middle income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,2349.40645150289,7897937.0,13.371,0.0,6.295356316,0.4204,23.0,12.237052767315467,1,0,1
RUS,TJK,1990,204299.0,0.1810344827586207,0.4008620689655172,5840598.0,7110543.0,0.1507987199582027,0.0195411458645573,Russia,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3494.06323242188,147969406.0,5.11,192.0,9.652386365,0.3503,25.2,0.1508620689655172,0.1034482758620689,240556.0,280096.0,0.0176732534706672,0.001388855321635,Tajikistan,Asia,Central Asia,Low income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,487.03612866309,5398768.0,1.823,0.0,9.306605518,0.4177,19.4,12.227344780805714,0,0,1
RUS,KGZ,1990,203912.0,0.1810344827586207,0.4008620689655172,5840598.0,7110543.0,0.1507987199582027,0.0195411458645573,Russia,Europe,Eastern Europe,Upper middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,3494.06323242188,147969406.0,5.11,192.0,9.652386365,0.3503,25.2,0.0991379310344827,0.0948275862068965,354185.0,316771.0,0.0,0.0016445421769682,Kyrgyzstan,Asia,Central Asia,Lower middle income,5,5,2,Central Asia & Western Asia,Cluster 5: Central Asia & Western Asia,0.5714285714285714,True,605.798144966488,4391236.0,1.0,0.0,9.171267886,0.3712,20.2,12.225448711273673,0,0,1
IND,USA,1990,203843.0,0.1637931034482758,0.5043103448275862,3425966.0,2570867.0,0.1087785490371697,0.0159489196212209,India,Asia,South Asia,Lower middle income,2,6,2,South Asia,Cluster 2: South Asia,0.8571428571428571,True,371.085936203765,864972221.0,7.641,2396.0,2.78157628,0.5537,18.0,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.225110274407312,0,0,0
CZE,DEU,1990,199860.0,0.0517241379310344,0.1810344827586207,188877.0,303973.0,0.0092605239587998,0.0015144589464067,Czechia,Europe,Eastern Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,3969.36733543794,10333355.0,2.27,0.0,9.10276631,0.2716,70.6,0.1120689655172413,0.5258620689655172,2380955.0,2212649.0,0.3169446932377967,0.0197098294352969,Germany,Europe,Western Europe,High income,3,2,2,Pan-Europe,Cluster 3: Pan-Europe,1.0,True,22385.6778250275,79433029.0,5.316,0.0,10.3637846,0.3107,92.9,12.205377403905715,1,1,1
SOM,ETH,1990,199241.0,0.0043103448275862,0.1724137931034483,225139.0,292328.0,0.0086083743842364,0.0014016304026553,Somalia,Africa,Sub-Saharan Africa,Low income,4,3,16,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,145.603501373513,7082811.0,19.003,2710.0,1.9003,0.638,15.0,0.0301724137931034,0.1896551724137931,436282.0,818613.0,0.0284119831318107,0.0032412210268052,Ethiopia,Africa,Sub-Saharan Africa,Low income,4,3,16,Sub-Saharan Africa & Western Asia,Cluster 4: Sub-Saharan Africa & Western Asia,1.0,True,262.108971053707,47609755.0,3.284,49698.0,1.484763579,0.5992,15.0,12.202275445281789,1,1,1
JAM,USA,1990,198079.0,0.0905172413793103,0.1982758620689655,9324.0,339896.0,0.0141299074488729,0.0016274864090672,Jamaica,Americas,Latin America,Upper middle income,1,0,9,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.7142857142857143,True,1929.59891905857,2379877.0,6.233,0.0,6.683423858,0.4554,41.0,0.2543103448275862,0.6810344827586207,10485984.0,870689.0,0.5535445588893865,0.1258515239144536,United States,Americas,Northern America,High income,1,0,2,Latin America & Sub-Saharan Africa,Cluster 1: Latin America & Sub-Saharan Africa,0.5714285714285714,True,23888.6000088133,249623000.0,6.8,0.0,12.98377037,0.3172,93.6,12.196426268478369,1,0,1
