iso3,year,climate_vulnerability
CIV,2011,0.496269333874069
CIV,2012,0.498955928379679
CIV,2013,0.487474292228048
CIV,2014,0.491085795720159
CIV,2015,0.488387300716929
CIV,2016,0.490802624963928
CIV,2017,0.486049064554829
CIV,2018,0.484811290200776
CIV,2019,0.48417994156195
CIV,2020,0.485618147370348
CIV,2021,0.487653468277971
CIV,2022,0.490057862221303
CIV,2023,0.489171238041047
CIV,2025,0.4909
CMR,1990,0.4959
CMR,1995,0.496707266776126
CMR,1996,0.494570275398399
CMR,1997,0.495245272086115
CMR,1998,0.494890485708685
CMR,1999,0.496512675244042
CMR,2000,0.49746774108075
CMR,2001,0.493105871810732
CMR,2002,0.494974205624872
CMR,2003,0.492135194127287
CMR,2004,0.491601975902587
CMR,2005,0.492798780234306
CMR,2006,0.491574995640071
CMR,2007,0.49302073464505
CMR,2008,0.495458246044133
CMR,2009,0.494955726065463
CMR,2010,0.49099379249661
CMR,2011,0.496675968226672
CMR,2012,0.487098583620969
CMR,2013,0.488320573876493
CMR,2014,0.488123614231948
CMR,2015,0.485771936778377
CMR,2016,0.484695493403968
CMR,2017,0.48239045726342
CMR,2018,0.485821328226616
CMR,2019,0.484616507811948
CMR,2020,0.482893094688844
CMR,2021,0.488229140667947
CMR,2022,0.486085791085315
CMR,2023,0.4856038789901
CMR,2025,0.4855
COD,1990,0.5595
COD,1995,0.565757004554937
COD,1996,0.56726702588675
COD,1997,0.568782253869696
COD,1998,0.569968280974765
COD,1999,0.571001261985403
COD,2000,0.572045107618978
COD,2001,0.563843430444646
COD,2002,0.563332301060337
COD,2003,0.566113669927922
COD,2004,0.56326051188842
COD,2005,0.564748968644645
COD,2006,0.563130259912171
COD,2007,0.564052980348983
COD,2008,0.570857873360908
COD,2009,0.570016372673331
COD,2010,0.567977555361864
COD,2011,0.568998243476926
COD,2012,0.569376585187922
COD,2013,0.570104953896356
COD,2014,0.570603725112277
COD,2015,0.568621917997523
COD,2016,0.568130450358105
COD,2017,0.565903792550132
COD,2018,0.562798309699943
COD,2019,0.562656623351878
COD,2020,0.563297689856726
COD,2021,0.564406281611248
COD,2022,0.562623244007693
COD,2023,0.560868774413191
COD,2025,0.5601
COG,1990,0.5582
COG,1995,0.552828896142527
COG,1996,0.551617358215245
COG,1997,0.551028659168472
COG,1998,0.549734218903493
COG,1999,0.548547469644689
COG,2000,0.547426957222818
COG,2001,0.54323800810162
COG,2002,0.545933806438256
COG,2003,0.544321656746692
COG,2004,0.55330485979477
COG,2005,0.551134051559731
COG,2006,0.543244507228903
COG,2007,0.542164443975668
COG,2008,0.533247215424935
COG,2009,0.538700330565044
COG,2010,0.527115598300675
COG,2011,0.53419484052225
COG,2012,0.540807147400171
COG,2013,0.53245220426557
COG,2014,0.527101709186525
COG,2015,0.523258973568623
COG,2016,0.503446513460856
COG,2017,0.51109311105714
COG,2018,0.51084354686411
COG,2019,0.516352216537003
COG,2020,0.522585888004617
COG,2021,0.517785933180875
COG,2022,0.522899732782953
COG,2023,0.522447247654126
COG,2025,0.5271
COL,1990,0.4442
COL,1995,0.442842596681406
COL,1996,0.443129226438355
COL,1997,0.442281211966642
COL,1998,0.441901388461666
COL,1999,0.442315078871435
COL,2000,0.441502442208421
COL,2001,0.43911068517221
COL,2002,0.43981384123483
COL,2003,0.439055646188743
COL,2004,0.43681737006347
COL,2005,0.434064639774885
COL,2006,0.433381888120229
COL,2007,0.432417138728131
COL,2008,0.428543039873334
COL,2009,0.425671158887295
COL,2010,0.423508985756961
COL,2011,0.421407374163063
COL,2012,0.419558259164838
COL,2013,0.419633020247932
COL,2014,0.419625583196584
COL,2015,0.418212504302865
COL,2016,0.419760537508253
COL,2017,0.418251585088095
COL,2018,0.416909240913085
COL,2019,0.406086197469698
COL,2020,0.406469207944245
COL,2021,0.405245079808042
COL,2022,0.404659524763037
COL,2023,0.405387730559821
COL,2025,0.4008
COM,1990,0.5567
COM,1995,0.554275193298948
COM,1996,0.551674101828756
COM,1997,0.553394534700942
COM,1998,0.552234636507106
COM,1999,0.539070383238321
COM,2000,0.551818379348279
COM,2001,0.549510714172243
COM,2002,0.546450224238557
COM,2003,0.549340812045842
COM,2004,0.551020088469342
COM,2005,0.54017428692085
COM,2006,0.530642782569045
COM,2007,0.521698474470598
COM,2008,0.534115203339627
COM,2009,0.52916842455248
COM,2010,0.529671261281742
COM,2011,0.538135898444988
COM,2012,0.537610143339975
COM,2013,0.534502061518601
COM,2014,0.538197220685965
COM,2015,0.524286160772053
COM,2016,0.526297371464751
COM,2017,0.526558916744108
COM,2018,0.524422172197416
COM,2019,0.533642172827941
COM,2020,0.526176290338831
COM,2021,0.535308039212519
COM,2022,0.541243954148802
COM,2023,0.541041421544341
COM,2025,0.5477
CPV,1990,0.4353
CPV,1995,0.43445696224619
CPV,1996,0.434383088439008
CPV,1997,0.434064422626833
CPV,1998,0.433418786373403
CPV,1999,0.431426187765429
CPV,2000,0.433624939988604
CPV,2001,0.433662440627973
CPV,2002,0.432169288524118
CPV,2003,0.428243170121325
CPV,2004,0.429509581503168
CPV,2005,0.43086624987396
CPV,2006,0.43443497665522
CPV,2007,0.42661670143738
CPV,2008,0.427952147941564
CPV,2009,0.423688902633523
CPV,2010,0.423043214012607
CPV,2011,0.419562413325763
CPV,2012,0.432133920446295
CPV,2013,0.436539514929418
CPV,2014,0.433160579856254
CPV,2015,0.419215515468014
CPV,2016,0.419795101962444
CPV,2017,0.423352194359674
CPV,2018,0.425442579510421
CPV,2019,0.418785405625635
CPV,2020,0.426105779833532
CPV,2021,0.416600076835399
CPV,2022,0.421095793925841
CPV,2023,0.420444996081811
CPV,2025,0.4184
CRI,1990,0.4588
CRI,1995,0.438843647782135
CRI,1996,0.43500443560785
CRI,1997,0.428869596841597
CRI,1998,0.424329896999539
CRI,1999,0.421858448176645
CRI,2000,0.418867809967836
CRI,2001,0.419389071824185
CRI,2002,0.416955048052734
CRI,2003,0.414079457627427
CRI,2004,0.410282278960462
CRI,2005,0.408830338100747
CRI,2006,0.407220569463191
CRI,2007,0.407681699086654
CRI,2008,0.407117692499844
CRI,2009,0.407894698227657
CRI,2010,0.388278190614311
CRI,2011,0.387322141849888
CRI,2012,0.38627763628463
CRI,2013,0.38599546965765
CRI,2014,0.385472598247927
CRI,2015,0.383416272700676
CRI,2016,0.383451806917013
CRI,2017,0.38337589719052
CRI,2018,0.381847074181903
CRI,2019,0.38113506063617
CRI,2020,0.377877502488867
CRI,2021,0.37827616122363
CRI,2022,0.375485626502588
CRI,2023,0.376483069017729
CRI,2025,0.3743
CUB,1990,0.439
CUB,1995,0.43577551243867
CUB,1996,0.435270668920654
CUB,1997,0.438129875920704
CUB,1998,0.437950227664193
CUB,1999,0.435903175326605
CUB,2000,0.432547301916156
CUB,2001,0.432431620589415
CUB,2002,0.432853715841677
CUB,2003,0.434521868288507
CUB,2004,0.434742417506601
CUB,2005,0.436246691680239
CUB,2006,0.432248627025413
CUB,2007,0.430905928126146
CUB,2008,0.432908169023601
CUB,2009,0.43548024765151
CUB,2010,0.43571176425198
CUB,2011,0.434590100383407
CUB,2012,0.432430032204489
CUB,2013,0.436247411545194
CUB,2014,0.435956198054048
CUB,2015,0.434878207476957
CUB,2016,0.43540508091958
CUB,2017,0.435603977044368
CUB,2018,0.434878305428986
CUB,2019,0.436866498834189
CUB,2020,0.438093582398573
CUB,2021,0.439288876763571
CUB,2022,0.440472035234884
CUB,2023,0.440582257844168
CUB,2025,0.4429
CYP,1990,0.3638
CYP,1995,0.364255382838896
CYP,1996,0.365174419875408
CYP,1997,0.368796846864837
CYP,1998,0.364335649529612
CYP,1999,0.36299653070473
CYP,2000,0.364758259087173
CYP,2001,0.362333612065197
CYP,2002,0.359639651667387
CYP,2003,0.359822052516182
CYP,2004,0.360412129220688
CYP,2005,0.362226468043202
CYP,2006,0.359803458334974
CYP,2007,0.361988937750788
CYP,2008,0.360948547895392
CYP,2009,0.35898076069547
CYP,2010,0.358438544800189
CYP,2011,0.357214159155394
CYP,2012,0.356690387995385
CYP,2013,0.358753712587886
CYP,2014,0.358045179273661
CYP,2015,0.357181523540881
CYP,2016,0.35314027746594
CYP,2017,0.35422872956012
CYP,2018,0.354691649363559
CYP,2019,0.355346793614322
CYP,2020,0.355975378021274
CYP,2021,0.358072970017657
CYP,2022,0.358874739587076
CYP,2023,0.358536409234039
CYP,2025,0.3601
CZE,1990,0.2716
CZE,1995,0.266694197768563
CZE,1996,0.267296454302287
CZE,1997,0.266086988009648
CZE,1998,0.264770789145739
CZE,1999,0.263929205109262
CZE,2000,0.26175070194586
CZE,2001,0.261240578099552
CZE,2002,0.260038783634617
CZE,2003,0.25951881439065
CZE,2004,0.258866636696629
CZE,2005,0.259353966895138
CZE,2006,0.259001722967791
CZE,2007,0.258143652045168
CZE,2008,0.258904674507893
CZE,2009,0.258889017588574
CZE,2010,0.256749565862451
CZE,2011,0.259054460534571
CZE,2012,0.259461054786135
CZE,2013,0.259269313459123
CZE,2014,0.259332548695119
CZE,2015,0.259651279330916
CZE,2016,0.258970224148806
CZE,2017,0.259238382898872
CZE,2018,0.258914244528229
CZE,2019,0.261474647531148
CZE,2020,0.261930386054076
CZE,2021,0.263210322604168
CZE,2022,0.263776612923801
CZE,2023,0.263808553766165
CZE,2025,0.2658
DEU,1990,0.3107
DEU,1995,0.309806792485817
DEU,1996,0.31041476296984
DEU,1997,0.311007294047598
DEU,1998,0.310489995001269
DEU,1999,0.310111403266935
DEU,2000,0.308919533291454
DEU,2001,0.309768652265289
DEU,2002,0.309474722208424
DEU,2003,0.308723565213352
DEU,2004,0.308242864524596
DEU,2005,0.307765033328912
DEU,2006,0.307253801209817
DEU,2007,0.304534980217415
DEU,2008,0.305939254919152
DEU,2009,0.306769428075324
DEU,2010,0.302628007432016
DEU,2011,0.303222802759139
DEU,2012,0.302375939245874
DEU,2013,0.301418592001533
DEU,2014,0.301651048791294
DEU,2015,0.301074730761147
DEU,2016,0.299710708297431
DEU,2017,0.300362551691015
DEU,2018,0.300053060063851
DEU,2019,0.300726822629741
DEU,2020,0.299449544528448
DEU,2021,0.299430638931335
DEU,2022,0.301358152542534
DEU,2023,0.301488835582132
DEU,2025,0.3021
DJI,1990,0.5093
DJI,1995,0.50493581610652
DJI,1996,0.50496916499431
DJI,1997,0.503728352262154
DJI,1998,0.502073615541735
DJI,1999,0.501278753565498
DJI,2000,0.50058906780435
DJI,2001,0.4980898821516
DJI,2002,0.513466575509987
DJI,2003,0.52063558413146
DJI,2004,0.507315617197752
DJI,2005,0.516171064431481
DJI,2006,0.515276798434845
DJI,2007,0.51286342411782
DJI,2008,0.50310010596636
DJI,2009,0.500615518589469
DJI,2010,0.495513225698765
DJI,2011,0.490639647652111
DJI,2012,0.505592502560806
DJI,2013,0.49948712925667
DJI,2014,0.501086650163686
DJI,2015,0.512593226854256
DJI,2016,0.507026326982836
DJI,2017,0.50213025548685
DJI,2018,0.488783056847773
DJI,2019,0.486542535983138
DJI,2020,0.492387514604481
DJI,2021,0.50792242645261
DJI,2022,0.500601385408294
DJI,2023,0.501747234319754
DJI,2025,0.5069
DMA,1990,0.478
DMA,1995,0.474395599738554
DMA,1996,0.477329718334103
DMA,1997,0.474140724539121
DMA,1998,0.472193458321611
DMA,1999,0.471723666628826
DMA,2000,0.470741404132192
DMA,2001,0.461414380028683
DMA,2002,0.4731218011455
DMA,2003,0.464296061453304
DMA,2004,0.459824914361334
DMA,2005,0.45086017639807
DMA,2006,0.451891238234855
DMA,2007,0.445830918549835
DMA,2008,0.446891690675183
DMA,2009,0.447998233668689
DMA,2010,0.444376847680874
DMA,2011,0.444892898893248
DMA,2012,0.446590827270778
DMA,2013,0.440850107199613
DMA,2014,0.440692695094985
DMA,2015,0.436976365239508
DMA,2016,0.438117493903053
DMA,2017,0.437378895814042
DMA,2018,0.434239174848604
DMA,2019,0.43156686511295
DMA,2020,0.452245989126417
DMA,2021,0.459502381150573
DMA,2022,0.439784193960935
DMA,2023,0.439077888052177
DMA,2025,0.441
DNK,1990,0.3542
DNK,1995,0.34470972760039
DNK,1996,0.342227802358717
DNK,1997,0.340119852430101
DNK,1998,0.337450886819091
DNK,1999,0.335728037370027
DNK,2000,0.335243582137661
DNK,2001,0.33511926876767
DNK,2002,0.334995497688572
DNK,2003,0.33527785161041
DNK,2004,0.33474061239909
DNK,2005,0.334263016848643
DNK,2006,0.333902433088021
DNK,2007,0.333833987080639
DNK,2008,0.333427905240197
DNK,2009,0.333985558590093
DNK,2010,0.333005372344239
DNK,2011,0.332402166204812
DNK,2012,0.33085988397208
DNK,2013,0.339468571405337
DNK,2014,0.342695454598012
DNK,2015,0.341755704355774
DNK,2016,0.34206134932845
DNK,2017,0.340104009039134
DNK,2018,0.343344658223717
DNK,2019,0.34787146155068
DNK,2020,0.348777851375636
DNK,2021,0.344978014183676
DNK,2022,0.348060865858898
DNK,2023,0.347435104310872
DNK,2025,0.3491
DOM,1990,0.4463
DOM,1995,0.440610127732544
DOM,1996,0.439954652878225
DOM,1997,0.438250316080492
DOM,1998,0.437534954587582
DOM,1999,0.4345154810225
DOM,2000,0.434900222419109
DOM,2001,0.434836410162695
DOM,2002,0.439928893662317
DOM,2003,0.442464037802467
DOM,2004,0.435898259248532
DOM,2005,0.434757148463165
DOM,2006,0.433386586372678
DOM,2007,0.430427041420514
DOM,2008,0.431285727103736
DOM,2009,0.43087615215908
DOM,2010,0.429186599831763
DOM,2011,0.428631041672784
DOM,2012,0.428850094057527
DOM,2013,0.427265462612673
DOM,2014,0.432724525906272
DOM,2015,0.435220441866758
DOM,2016,0.427759656076643
DOM,2017,0.425903278188175
DOM,2018,0.426134364157295
DOM,2019,0.427045463588311
DOM,2020,0.427067381439144
DOM,2021,0.428546515332269
DOM,2022,0.434629848674873
DOM,2023,0.432859946020172
DOM,2025,0.4356
DZA,1990,0.4079
DZA,1995,0.398322762929166
DZA,1996,0.397331874791331
DZA,1997,0.396046212043956
DZA,1998,0.392967012859034
DZA,1999,0.39027436809514
DZA,2000,0.388763263820111
DZA,2001,0.390600082355313
DZA,2002,0.393110846219097
DZA,2003,0.389523497262013
DZA,2004,0.386709023202543
DZA,2005,0.383821075398653
DZA,2006,0.38122678303087
DZA,2007,0.381227596859064
DZA,2008,0.381097658283576
DZA,2009,0.378267993033492
DZA,2010,0.376966997977975
DZA,2011,0.379552524731042
DZA,2012,0.378386203303321
DZA,2013,0.376748958916696
DZA,2014,0.375612271911973
DZA,2015,0.37601512165201
DZA,2016,0.376073267595752
DZA,2017,0.377986572045652
DZA,2018,0.379167030575157
DZA,2019,0.381465377316674
DZA,2020,0.358462514119565
DZA,2021,0.369851629849208
DZA,2022,0.367360744349921
DZA,2023,0.367352335364758
DZA,2025,0.3626
ECU,1990,0.4738
ECU,1995,0.482133923799124
ECU,1996,0.486082565147046
ECU,1997,0.485644343478346
ECU,1998,0.490042417489387
ECU,1999,0.491291170712616
ECU,2000,0.490482454593588
ECU,2001,0.488999565452978
ECU,2002,0.490660891717716
ECU,2003,0.484069242876965
ECU,2004,0.481004261970647
ECU,2005,0.477308008443338
ECU,2006,0.478297360551906
ECU,2007,0.476012190357661
ECU,2008,0.474115623391891
ECU,2009,0.476271473642569
ECU,2010,0.47261194028612
ECU,2011,0.470275555716191
ECU,2012,0.47112758305379
ECU,2013,0.473036922591737
ECU,2014,0.466672080094912
ECU,2015,0.468559399695888
ECU,2016,0.466223289548431
ECU,2017,0.453879578819271
ECU,2018,0.451015086869663
ECU,2019,0.449121500585503
ECU,2020,0.462381541463569
ECU,2021,0.461592686353266
ECU,2022,0.46103781958309
ECU,2023,0.461330351743818
ECU,2025,0.4655
EGY,1990,0.4503
EGY,1995,0.44764316836283
EGY,1996,0.448956791008968
EGY,1997,0.449190641767901
EGY,1998,0.445369373261129
EGY,1999,0.44558279517459
EGY,2000,0.444984007290404
EGY,2001,0.44434397853932
EGY,2002,0.444249308364464
EGY,2003,0.442988417591103
EGY,2004,0.441531729897003
EGY,2005,0.438388408682385
EGY,2006,0.43199427230831
EGY,2007,0.43374748468374
EGY,2008,0.431475085545451
EGY,2009,0.430744837248055
EGY,2010,0.427460787615675
EGY,2011,0.425192036870079
EGY,2012,0.420545052198017
EGY,2013,0.419564009384082
EGY,2014,0.425125032846219
EGY,2015,0.424020732467022
EGY,2016,0.427511759770589
EGY,2017,0.420382511803838
EGY,2018,0.41547963900528
EGY,2019,0.413015965037869
EGY,2020,0.411607510671201
EGY,2021,0.412082767114794
EGY,2022,0.411764753924913
EGY,2023,0.411320703435466
EGY,2025,0.4097
ERI,1990,0.5974
ERI,1995,0.587286669147351
ERI,1996,0.58537150424571
ERI,1997,0.580829256672642
ERI,1998,0.579011954758
ERI,1999,0.578522101768034
ERI,2000,0.577211483242948
ERI,2001,0.591667031781851
ERI,2002,0.600159344082387
ERI,2003,0.620638628573254
ERI,2004,0.621173890136381
ERI,2005,0.619551476607574
ERI,2006,0.61650573533531
ERI,2007,0.616564960938445
ERI,2008,0.614660461537983
ERI,2009,0.616714348812775
ERI,2010,0.617286039424881
ERI,2011,0.614743103891453
ERI,2012,0.606792901446034
ERI,2013,0.61112227556161
ERI,2014,0.610426537683583
ERI,2015,0.607435259590638
ERI,2016,0.592881562063203
ERI,2017,0.603596432297797
ERI,2018,0.60671983291
ERI,2019,0.605809889497287
ERI,2020,0.604363093163935
ERI,2021,0.601449901648536
ERI,2022,0.592333270612777
ERI,2023,0.591529924417422
ERI,2025,0.5855
ESP,1990,0.3114
ESP,1995,0.311233792250304
ESP,1996,0.312123571445512
ESP,1997,0.311418155370057
ESP,1998,0.312049786528836
ESP,1999,0.311588166136393
ESP,2000,0.311064741549636
ESP,2001,0.310224265560207
ESP,2002,0.311545940591964
ESP,2003,0.30917986477077
ESP,2004,0.309532228768276
ESP,2005,0.312232662684727
ESP,2006,0.311238051339866
ESP,2007,0.310486083727219
ESP,2008,0.312808044993389
ESP,2009,0.313344025439951
ESP,2010,0.309638243347369
ESP,2011,0.308652160901424
ESP,2012,0.307273897053522
ESP,2013,0.30414123591579
ESP,2014,0.303541605474944
ESP,2015,0.304096108979646
ESP,2016,0.304466877078963
ESP,2017,0.303894974446852
ESP,2018,0.302901505308998
ESP,2019,0.303271389379362
ESP,2020,0.299874207624524
ESP,2021,0.300303353237357
ESP,2022,0.305986828943871
ESP,2023,0.304735938404402
ESP,2025,0.3055
EST,1990,0.3343
EST,1995,0.340788309564188
EST,1996,0.340947318472253
EST,1997,0.342156965048751
EST,1998,0.352307535829578
EST,1999,0.349078927074388
EST,2000,0.347257383382955
EST,2001,0.347426774039389
EST,2002,0.345539335243628
EST,2003,0.344821252893314
EST,2004,0.344891426656766
EST,2005,0.343091662561354
EST,2006,0.342127876264752
EST,2007,0.340427489205436
EST,2008,0.343119107337757
EST,2009,0.346361882666491
EST,2010,0.34436299408464
EST,2011,0.341799206047643
EST,2012,0.342144707690559
EST,2013,0.339648632213645
EST,2014,0.336699183498064
EST,2015,0.337256994003795
EST,2016,0.337365123766835
EST,2017,0.336783287963729
EST,2018,0.335728235951526
EST,2019,0.334983345561968
EST,2020,0.335782799608274
EST,2021,0.334520464005268
EST,2022,0.334474271793817
EST,2023,0.33437359477242
EST,2025,0.3338
ETH,1990,0.5992
ETH,1995,0.596229322395663
ETH,1996,0.593843597541271
ETH,1997,0.591190454823113
ETH,1998,0.593507673043303
ETH,1999,0.595258869370337
ETH,2000,0.59325196143279
ETH,2001,0.596229714806851
ETH,2002,0.58794159034694
ETH,2003,0.592588037004764
ETH,2004,0.596920471780147
ETH,2005,0.590113557563335
ETH,2006,0.593593160507328
ETH,2007,0.590821932522324
ETH,2008,0.592154439065115
ETH,2009,0.5882187644841
ETH,2010,0.586496086774501
ETH,2011,0.586098294237244
ETH,2012,0.577326545415733
ETH,2013,0.567243401531577
ETH,2014,0.56656019192901
ETH,2015,0.555944759818075
ETH,2016,0.550349978525202
ETH,2017,0.55169499760372
ETH,2018,0.54253096790372
ETH,2019,0.530498131316866
ETH,2020,0.530899900582751
ETH,2021,0.532611288961892
ETH,2022,0.527037457539315
ETH,2023,0.522363326258994
ETH,2025,0.5143
FIN,1990,0.2981
FIN,1995,0.291435849947822
FIN,1996,0.29032688720164
FIN,1997,0.289305275613098
FIN,1998,0.286322106258782
FIN,1999,0.283748746411008
FIN,2000,0.284770578669513
FIN,2001,0.282711983245958
FIN,2002,0.280112394576259
FIN,2003,0.280444053970029
FIN,2004,0.286962029283842
FIN,2005,0.285166580164629
FIN,2006,0.283659981680114
FIN,2007,0.283147032076012
FIN,2008,0.282382581184128
FIN,2009,0.281736930213618
FIN,2010,0.282775596196683
FIN,2011,0.284787797120329
FIN,2012,0.282654279896015
FIN,2013,0.286777076167595
FIN,2014,0.288987169794264
FIN,2015,0.287221436761699
FIN,2016,0.284931894759472
FIN,2017,0.28447535430661
FIN,2018,0.28449871078289
FIN,2019,0.284531791581487
FIN,2020,0.283522843609008
FIN,2021,0.281034425922063
FIN,2022,0.282452526461527
FIN,2023,0.280200400598793
FIN,2025,0.2785
FJI,1990,0.5263
FJI,1995,0.527813985139779
FJI,1996,0.528861892958636
FJI,1997,0.527857473517792
FJI,1998,0.528438490767074
FJI,1999,0.528923092496943
FJI,2000,0.529313322550664
FJI,2001,0.529426483020527
FJI,2002,0.524630875772668
FJI,2003,0.518972918900501
FJI,2004,0.520818960998191
FJI,2005,0.511243319926776
FJI,2006,0.506323800227814
FJI,2007,0.502969954440677
FJI,2008,0.505940423825646
FJI,2009,0.509762528326394
FJI,2010,0.503102200870021
FJI,2011,0.500810906699799
FJI,2012,0.500670556544971
FJI,2013,0.496411850608583
FJI,2014,0.496055061587477
FJI,2015,0.492995354254242
FJI,2016,0.493082342167864
FJI,2017,0.489497466693817
FJI,2018,0.493014818508242
FJI,2019,0.451498407858179
FJI,2020,0.450033303144246
FJI,2021,0.452949667808735
FJI,2022,0.452260764313332
FJI,2023,0.453172352239003
FJI,2025,0.4372
FRA,1990,0.3102
FRA,1995,0.309070305843987
FRA,1996,0.308035994361455
FRA,1997,0.30749756550325
FRA,1998,0.307999539664298
FRA,1999,0.307469490344921
FRA,2000,0.30798866533817
FRA,2001,0.307296718898583
FRA,2002,0.308374832674918
FRA,2003,0.30861258819549
FRA,2004,0.308031898074153
FRA,2005,0.307594723249661
FRA,2006,0.307428773828465
FRA,2007,0.30664187777273
FRA,2008,0.305896262587723
FRA,2009,0.306673266150096
FRA,2010,0.30505265421119
FRA,2011,0.305345184507752
FRA,2012,0.30466001777237
FRA,2013,0.304543967682562
FRA,2014,0.303244860594214
FRA,2015,0.303791829266957
FRA,2016,0.302903776042362
FRA,2017,0.302696238237504
FRA,2018,0.301001116953221
FRA,2019,0.30329510576886
FRA,2020,0.30235527872919
FRA,2021,0.302884938058303
FRA,2022,0.305648385396293
FRA,2023,0.304166282673451
FRA,2025,0.3054
FSM,1990,0.6587
FSM,1995,0.654539777214139
FSM,1996,0.653652412046463
FSM,1997,0.652917634490166
FSM,1998,0.6521108945749
FSM,1999,0.651353363470909
FSM,2000,0.650416674169183
FSM,2001,0.648303139461036
FSM,2002,0.646712531829976
FSM,2003,0.649200059222521
FSM,2004,0.646732165208621
FSM,2005,0.644602381695355
FSM,2006,0.642834984233169
FSM,2007,0.638822760595894
FSM,2008,0.638329763022442
FSM,2009,0.635231910857438
FSM,2010,0.63213970266469
FSM,2011,0.629285175184617
FSM,2012,0.627637208590631
FSM,2013,0.625039674312473
FSM,2014,0.625082330746741
FSM,2015,0.623703472486274
FSM,2016,0.622486180013054
FSM,2017,0.622968212185779
FSM,2018,0.611829912254883
FSM,2019,0.611914390220737
FSM,2020,0.614878872023787
FSM,2021,0.623167499805821
FSM,2022,0.62217166456691
FSM,2023,0.62118925547334
FSM,2025,0.6249
GAB,1990,0.4617
GAB,1995,0.458436304591431
GAB,1996,0.457485582580148
GAB,1997,0.456418443949015
GAB,1998,0.45451101369672
GAB,1999,0.455922954552358
GAB,2000,0.455186413769192
GAB,2001,0.451914709614501
GAB,2002,0.449606025509385
GAB,2003,0.447865137735404
GAB,2004,0.450329584912781
GAB,2005,0.448453374637991
GAB,2006,0.444889655034353
GAB,2007,0.444800339134989
GAB,2008,0.443680576386692
GAB,2009,0.44232905808496
GAB,2010,0.438608489824362
GAB,2011,0.439778326841457
GAB,2012,0.43425930344399
GAB,2013,0.434427757866055
GAB,2014,0.432016895203815
GAB,2015,0.432385877051942
GAB,2016,0.435587623575541
GAB,2017,0.435930868054193
GAB,2018,0.436592504599892
GAB,2019,0.435159642298578
GAB,2020,0.447515955929616
GAB,2021,0.43941679086644
GAB,2022,0.436387799733926
GAB,2023,0.436301650721289
GAB,2025,0.4362
GBR,1990,0.2742
GBR,1995,0.272974836478802
GBR,1996,0.272567975027688
GBR,1997,0.272376885281025
GBR,1998,0.272986261171331
GBR,1999,0.272048743747289
GBR,2000,0.271753689689661
GBR,2001,0.271271036206024
GBR,2002,0.271644836534336
GBR,2003,0.271393599468273
GBR,2004,0.272420569426845
GBR,2005,0.274699996375347
GBR,2006,0.27902846642663
GBR,2007,0.278404230213746
GBR,2008,0.280337051181397
GBR,2009,0.281620555851843
GBR,2010,0.282892225941665
GBR,2011,0.285519476225044
GBR,2012,0.28738986212319
GBR,2013,0.28847439888681
GBR,2014,0.287198223876755
GBR,2015,0.284203905039491
GBR,2016,0.283684943619648
GBR,2017,0.284621922976113
GBR,2018,0.284921547152556
GBR,2019,0.284539620851581
GBR,2020,0.283795312688125
GBR,2021,0.286782737235263
GBR,2022,0.286268518124493
GBR,2023,0.288055598949617
GBR,2025,0.2893
GEO,1990,0.4447
GEO,1995,0.431288923036761
GEO,1996,0.428942192874055
GEO,1997,0.426739546149642
GEO,1998,0.418745841421766
GEO,1999,0.418408139357756
GEO,2000,0.417870366374973
GEO,2001,0.415332799331438
GEO,2002,0.414399722957902
GEO,2003,0.412945711617328
GEO,2004,0.41140871721014
GEO,2005,0.409816699784714
GEO,2006,0.410555977652837
GEO,2007,0.414451714838913
GEO,2008,0.420901636856556
GEO,2009,0.418786432359163
GEO,2010,0.415520691675478
GEO,2011,0.415843007312644
GEO,2012,0.414837877858689
GEO,2013,0.414950394886218
GEO,2014,0.416127466652967
GEO,2015,0.421280679403647
GEO,2016,0.422025482639425
GEO,2017,0.394425791391557
GEO,2018,0.392157613739675
GEO,2019,0.417783692486899
GEO,2020,0.394872811578432
GEO,2021,0.39364148904193
GEO,2022,0.394724855298122
GEO,2023,0.394291545473852
GEO,2025,0.3951
GHA,1990,0.4942
GHA,1995,0.50460940777798
GHA,1996,0.506663485275823
GHA,1997,0.506878132202
GHA,1998,0.512104012824861
GHA,1999,0.514318890619235
GHA,2000,0.515009016217601
GHA,2001,0.523203528973889
GHA,2002,0.533147924730423
GHA,2003,0.521935007679203
GHA,2004,0.525316541275794
GHA,2005,0.517937826980959
GHA,2006,0.510515337576322
GHA,2007,0.508290460567792
GHA,2008,0.505863957341432
GHA,2009,0.505778779909007
GHA,2010,0.500951492895791
GHA,2011,0.487713768033296
GHA,2012,0.486051497567497
GHA,2013,0.484265223036429
GHA,2014,0.478023191000721
GHA,2015,0.484880125500708
GHA,2016,0.47363775935942
GHA,2017,0.4748216520246
GHA,2018,0.466358746050564
GHA,2019,0.450288508203555
GHA,2020,0.450118941605553
GHA,2021,0.448334764572771
GHA,2022,0.449625540076666
GHA,2023,0.44767713779848
GHA,2025,0.4402
GIN,1990,0.5482
GIN,1995,0.548816349151806
GIN,1996,0.545591729659248
GIN,1997,0.547411598490428
GIN,1998,0.549461226346794
GIN,1999,0.551340935516634
GIN,2000,0.549390303114276
GIN,2001,0.552891855822548
GIN,2002,0.551165350981368
GIN,2003,0.547834328243251
GIN,2004,0.541368060058848
