dest_iso3,origin_iso3,year,migrant_stock,is_extrapolated
DNK,HND,2010,69.0,False
DNK,MEX,2010,516.0,False
DNK,NIC,2010,101.0,False
DNK,PAN,2010,35.0,False
DNK,ARG,2010,544.0,False
DNK,BOL,2010,213.0,False
DNK,BRA,2010,1944.0,False
DNK,CHL,2010,730.0,False
DNK,COL,2010,1386.0,False
DNK,ECU,2010,298.0,False
DNK,GUY,2010,66.0,False
DNK,PRY,2010,39.0,False
DNK,PER,2010,639.0,False
DNK,SUR,2010,13.0,False
DNK,URY,2010,102.0,False
DNK,CAN,2010,1737.0,False
DNK,USA,2010,5228.0,False
DNK,AUS,2010,1206.0,False
DNK,NZL,2010,286.0,False
DNK,FJI,2010,17.0,False
DNK,PNG,2010,3.0,False
DNK,VUT,2010,2.0,False
DNK,KIR,2010,1.0,False
DNK,WSM,2010,12.0,False
DNK,TON,2010,5.0,False
EST,MDG,2010,1.0,False
EST,MUS,2010,1.0,False
EST,RWA,2010,1.0,False
EST,SOM,2010,2.0,False
EST,TZA,2010,1.0,False
EST,AGO,2010,1.0,False
EST,COG,2010,1.0,False
EST,DZA,2010,3.0,False
EST,EGY,2010,4.0,False
EST,LBY,2010,2.0,False
EST,MAR,2010,3.0,False
EST,TUN,2010,1.0,False
EST,ZAF,2010,9.0,False
EST,GHA,2010,2.0,False
EST,MRT,2010,2.0,False
EST,NGA,2010,4.0,False
EST,SEN,2010,1.0,False
EST,KAZ,2010,2289.0,False
EST,KGZ,2010,330.0,False
EST,TJK,2010,204.0,False
EST,TKM,2010,226.0,False
EST,UZB,2010,640.0,False
EST,CHN,2010,99.0,False
EST,PRK,2010,1.0,False
EST,JPN,2010,27.0,False
EST,MNG,2010,29.0,False
EST,KOR,2010,12.0,False
EST,AFG,2010,3.0,False
EST,BGD,2010,2.0,False
EST,IND,2010,23.0,False
EST,IRN,2010,5.0,False
EST,NPL,2010,1.0,False
EST,PAK,2010,5.0,False
EST,LKA,2010,2.0,False
EST,KHM,2010,4.0,False
EST,IDN,2010,1.0,False
EST,PHL,2010,13.0,False
EST,THA,2010,14.0,False
EST,VNM,2010,3.0,False
EST,ARM,2010,280.0,False
EST,AZE,2010,663.0,False
EST,BHR,2010,1.0,False
EST,CYP,2010,7.0,False
EST,GEO,2010,817.0,False
EST,IRQ,2010,2.0,False
EST,ISR,2010,15.0,False
EST,JOR,2010,1.0,False
EST,SAU,2010,1.0,False
EST,TUR,2010,12.0,False
EST,ARE,2010,2.0,False
EST,BLR,2010,7690.0,False
EST,BGR,2010,28.0,False
EST,CZE,2010,27.0,False
EST,HUN,2010,55.0,False
EST,POL,2010,318.0,False
EST,MDA,2010,409.0,False
EST,ROU,2010,24.0,False
EST,RUS,2010,97155.0,False
EST,SVK,2010,11.0,False
EST,UKR,2010,12203.0,False
EST,DNK,2010,37.0,False
EST,FIN,2010,983.0,False
EST,IRL,2010,61.0,False
EST,LVA,2010,2484.0,False
EST,LTU,2010,1171.0,False
EST,NOR,2010,48.0,False
EST,SWE,2010,146.0,False
EST,GBR,2010,159.0,False
EST,BIH,2010,1.0,False
EST,HRV,2010,4.0,False
EST,GRC,2010,12.0,False
EST,ITA,2010,81.0,False
EST,MKD,2010,2.0,False
EST,PRT,2010,14.0,False
EST,SRB,2010,4.0,False
EST,SVN,2010,2.0,False
EST,ESP,2010,60.0,False
EST,AUT,2010,37.0,False
EST,BEL,2010,49.0,False
EST,FRA,2010,80.0,False
EST,DEU,2010,629.0,False
EST,LUX,2010,7.0,False
EST,NLD,2010,32.0,False
EST,CHE,2010,9.0,False
EST,CUB,2010,9.0,False
EST,JAM,2010,1.0,False
EST,KNA,2010,1.0,False
EST,TTO,2010,2.0,False
EST,GTM,2010,3.0,False
EST,MEX,2010,10.0,False
EST,ARG,2010,3.0,False
EST,BOL,2010,1.0,False
EST,BRA,2010,34.0,False
EST,COL,2010,7.0,False
EST,ECU,2010,2.0,False
EST,GUY,2010,2.0,False
EST,PER,2010,7.0,False
EST,URY,2010,2.0,False
EST,CAN,2010,43.0,False
EST,USA,2010,240.0,False
EST,AUS,2010,19.0,False
EST,NZL,2010,2.0,False
FIN,BDI,2010,16.0,False
FIN,COM,2010,1.0,False
FIN,DJI,2010,5.0,False
FIN,ERI,2010,30.0,False
FIN,ETH,2010,578.0,False
FIN,KEN,2010,414.0,False
FIN,MDG,2010,8.0,False
FIN,MWI,2010,5.0,False
FIN,MUS,2010,13.0,False
FIN,MOZ,2010,27.0,False
FIN,RWA,2010,91.0,False
FIN,SOM,2010,3363.0,False
FIN,UGA,2010,58.0,False
FIN,TZA,2010,151.0,False
FIN,ZMB,2010,77.0,False
FIN,ZWE,2010,18.0,False
FIN,AGO,2010,123.0,False
FIN,CMR,2010,152.0,False
FIN,CAF,2010,1.0,False
FIN,TCD,2010,1.0,False
FIN,COG,2010,33.0,False
FIN,COD,2010,439.0,False
FIN,GNQ,2010,6.0,False
FIN,GAB,2010,4.0,False
FIN,DZA,2010,125.0,False
FIN,EGY,2010,143.0,False
FIN,LBY,2010,46.0,False
FIN,MAR,2010,410.0,False
FIN,TUN,2010,95.0,False
FIN,BWA,2010,4.0,False
FIN,SWZ,2010,5.0,False
FIN,NAM,2010,42.0,False
FIN,ZAF,2010,215.0,False
FIN,BEN,2010,2.0,False
FIN,BFA,2010,1.0,False
FIN,CPV,2010,2.0,False
FIN,GMB,2010,85.0,False
FIN,GHA,2010,241.0,False
FIN,GIN,2010,5.0,False
FIN,LBR,2010,34.0,False
FIN,NER,2010,5.0,False
FIN,NGA,2010,210.0,False
FIN,SEN,2010,24.0,False
FIN,SLE,2010,22.0,False
FIN,TGO,2010,11.0,False
FIN,KAZ,2010,89.0,False
FIN,KGZ,2010,14.0,False
FIN,TJK,2010,14.0,False
FIN,TKM,2010,12.0,False
FIN,UZB,2010,38.0,False
FIN,CHN,2010,3832.0,False
FIN,PRK,2010,1.0,False
FIN,JPN,2010,657.0,False
FIN,MNG,2010,24.0,False
FIN,KOR,2010,197.0,False
FIN,AFG,2010,1061.0,False
FIN,BGD,2010,331.0,False
FIN,BTN,2010,1.0,False
FIN,IND,2010,1350.0,False
FIN,IRN,2010,1662.0,False
FIN,NPL,2010,214.0,False
FIN,PAK,2010,343.0,False
FIN,LKA,2010,289.0,False
FIN,KHM,2010,122.0,False
FIN,IDN,2010,205.0,False
FIN,LAO,2010,13.0,False
FIN,MYS,2010,190.0,False
FIN,PHL,2010,1260.0,False
FIN,THA,2010,4772.0,False
FIN,VNM,2010,2300.0,False
FIN,ARM,2010,42.0,False
FIN,AZE,2010,47.0,False
FIN,BHR,2010,4.0,False
FIN,CYP,2010,29.0,False
FIN,GEO,2010,15.0,False
FIN,IRQ,2010,2511.0,False
FIN,ISR,2010,207.0,False
FIN,JOR,2010,55.0,False
FIN,KWT,2010,33.0,False
FIN,LBN,2010,170.0,False
FIN,OMN,2010,4.0,False
FIN,QAT,2010,4.0,False
FIN,SAU,2010,116.0,False
FIN,PSE,2010,6.0,False
FIN,SYR,2010,145.0,False
FIN,TUR,2010,1270.0,False
FIN,ARE,2010,22.0,False
FIN,YEM,2010,16.0,False
FIN,BLR,2010,124.0,False
FIN,BGR,2010,460.0,False
FIN,CZE,2010,48.0,False
FIN,HUN,2010,660.0,False
FIN,POL,2010,1243.0,False
FIN,MDA,2010,41.0,False
FIN,ROU,2010,659.0,False
FIN,RUS,2010,4119.0,False
FIN,SVK,2010,37.0,False
FIN,UKR,2010,487.0,False
FIN,DNK,2010,321.0,False
FIN,EST,2010,11355.0,False
FIN,IRL,2010,101.0,False
FIN,LVA,2010,516.0,False
FIN,LTU,2010,311.0,False
FIN,NOR,2010,691.0,False
FIN,SWE,2010,14919.0,False
FIN,GBR,2010,1206.0,False
FIN,ALB,2010,26.0,False
FIN,BIH,2010,267.0,False
FIN,HRV,2010,77.0,False
FIN,GRC,2010,150.0,False
FIN,ITA,2010,461.0,False
FIN,MLT,2010,9.0,False
FIN,MNE,2010,2.0,False
FIN,MKD,2010,52.0,False
FIN,PRT,2010,97.0,False
FIN,SRB,2010,32.0,False
FIN,SVN,2010,10.0,False
FIN,ESP,2010,592.0,False
FIN,AUT,2010,222.0,False
FIN,BEL,2010,143.0,False
FIN,FRA,2010,688.0,False
FIN,DEU,2010,2433.0,False
FIN,LUX,2010,35.0,False
FIN,NLD,2010,319.0,False
FIN,CHE,2010,357.0,False
FIN,ATG,2010,1.0,False
FIN,BHS,2010,5.0,False
FIN,BRB,2010,2.0,False
FIN,CUB,2010,129.0,False
FIN,DOM,2010,52.0,False
FIN,HTI,2010,4.0,False
FIN,JAM,2010,24.0,False
FIN,LCA,2010,1.0,False
FIN,TTO,2010,13.0,False
FIN,BLZ,2010,1.0,False
FIN,CRI,2010,18.0,False
FIN,SLV,2010,26.0,False
FIN,GTM,2010,22.0,False
FIN,HND,2010,23.0,False
FIN,MEX,2010,199.0,False
FIN,NIC,2010,45.0,False
FIN,PAN,2010,7.0,False
FIN,ARG,2010,107.0,False
FIN,BOL,2010,66.0,False
FIN,BRA,2010,522.0,False
FIN,CHL,2010,178.0,False
FIN,COL,2010,395.0,False
FIN,ECU,2010,56.0,False
FIN,GUY,2010,8.0,False
FIN,PRY,2010,6.0,False
FIN,PER,2010,208.0,False
FIN,URY,2010,25.0,False
FIN,CAN,2010,662.0,False
FIN,USA,2010,1720.0,False
FIN,AUS,2010,372.0,False
FIN,NZL,2010,40.0,False
FIN,FJI,2010,2.0,False
FIN,PNG,2010,4.0,False
FIN,SLB,2010,2.0,False
FIN,WSM,2010,2.0,False
IRL,ZAF,2010,4137.0,False
IRL,NGA,2010,10403.0,False
IRL,CHN,2010,5910.0,False
IRL,IND,2010,7519.0,False
IRL,PAK,2010,2742.0,False
IRL,PHL,2010,7667.0,False
IRL,HUN,2010,3085.0,False
IRL,POL,2010,50066.0,False
IRL,MDA,2010,1592.0,False
IRL,ROU,2010,7824.0,False
IRL,RUS,2010,3086.0,False
IRL,SVK,2010,4774.0,False
IRL,UKR,2010,2049.0,False
IRL,LVA,2010,10437.0,False
IRL,LTU,2010,17075.0,False
IRL,GBR,2010,145823.0,False
IRL,HRV,2010,472.0,False
IRL,ITA,2010,3129.0,False
IRL,PRT,2010,876.0,False
IRL,ESP,2010,4187.0,False
IRL,FRA,2010,5219.0,False
IRL,DEU,2010,7293.0,False
IRL,BRA,2010,4052.0,False
IRL,CAN,2010,2786.0,False
IRL,USA,2010,15388.0,False
IRL,AUS,2010,3124.0,False
LVA,KEN,2010,2.0,False
LVA,SOM,2010,1.0,False
LVA,AGO,2010,1.0,False
LVA,DZA,2010,2.0,False
LVA,EGY,2010,7.0,False
LVA,LBY,2010,3.0,False
LVA,MAR,2010,2.0,False
LVA,ZAF,2010,4.0,False
LVA,KAZ,2010,3873.0,False
LVA,KGZ,2010,563.0,False
LVA,TJK,2010,339.0,False
LVA,TKM,2010,377.0,False
LVA,UZB,2010,1258.0,False
LVA,CHN,2010,112.0,False
LVA,PRK,2010,5.0,False
LVA,JPN,2010,9.0,False
LVA,MNG,2010,77.0,False
LVA,KOR,2010,19.0,False
LVA,AFG,2010,1.0,False
LVA,IND,2010,15.0,False
LVA,IRN,2010,6.0,False
LVA,NPL,2010,1.0,False
LVA,PAK,2010,5.0,False
LVA,LKA,2010,13.0,False
LVA,IDN,2010,1.0,False
LVA,MYS,2010,1.0,False
LVA,PHL,2010,3.0,False
LVA,THA,2010,12.0,False
LVA,VNM,2010,4.0,False
LVA,ARM,2010,348.0,False
LVA,AZE,2010,1011.0,False
LVA,CYP,2010,13.0,False
LVA,GEO,2010,718.0,False
LVA,IRQ,2010,5.0,False
LVA,ISR,2010,50.0,False
LVA,JOR,2010,1.0,False
LVA,LBN,2010,5.0,False
LVA,TUR,2010,28.0,False
LVA,ARE,2010,3.0,False
LVA,BLR,2010,35540.0,False
LVA,BGR,2010,73.0,False
LVA,CZE,2010,121.0,False
LVA,HUN,2010,134.0,False
LVA,POL,2010,667.0,False
LVA,MDA,2010,980.0,False
LVA,ROU,2010,38.0,False
LVA,RUS,2010,103306.0,False
LVA,SVK,2010,24.0,False
LVA,UKR,2010,21415.0,False
LVA,DNK,2010,59.0,False
LVA,EST,2010,1874.0,False
LVA,FIN,2010,111.0,False
LVA,IRL,2010,376.0,False
LVA,LTU,2010,12071.0,False
LVA,NOR,2010,63.0,False
LVA,SWE,2010,147.0,False
LVA,GBR,2010,580.0,False
LVA,ALB,2010,2.0,False
LVA,HRV,2010,1.0,False
LVA,GRC,2010,13.0,False
LVA,ITA,2010,101.0,False
LVA,MLT,2010,2.0,False
LVA,PRT,2010,16.0,False
LVA,SVN,2010,5.0,False
LVA,ESP,2010,73.0,False
LVA,AUT,2010,66.0,False
LVA,BEL,2010,49.0,False
LVA,FRA,2010,141.0,False
LVA,DEU,2010,1564.0,False
LVA,LUX,2010,5.0,False
LVA,NLD,2010,31.0,False
LVA,CHE,2010,35.0,False
LVA,CUB,2010,21.0,False
LVA,CRI,2010,1.0,False
LVA,MEX,2010,7.0,False
LVA,ARG,2010,11.0,False
LVA,BRA,2010,10.0,False
LVA,COL,2010,6.0,False
LVA,PER,2010,1.0,False
LVA,CAN,2010,63.0,False
LVA,USA,2010,324.0,False
LVA,AUS,2010,60.0,False
LVA,NZL,2010,4.0,False
LTU,ERI,2010,2.0,False
LTU,KEN,2010,1.0,False
LTU,MDG,2010,1.0,False
LTU,CMR,2010,1.0,False
LTU,DZA,2010,1.0,False
LTU,EGY,2010,13.0,False
LTU,TUN,2010,1.0,False
LTU,ZAF,2010,2.0,False
LTU,LBR,2010,1.0,False
LTU,KAZ,2010,2932.0,False
LTU,KGZ,2010,255.0,False
LTU,TJK,2010,196.0,False
LTU,TKM,2010,176.0,False
LTU,UZB,2010,600.0,False
LTU,CHN,2010,58.0,False
LTU,PRK,2010,1.0,False
LTU,JPN,2010,12.0,False
LTU,MNG,2010,42.0,False
LTU,KOR,2010,1.0,False
LTU,AFG,2010,2.0,False
LTU,IND,2010,24.0,False
LTU,IRN,2010,13.0,False
LTU,PAK,2010,4.0,False
LTU,LKA,2010,10.0,False
LTU,KHM,2010,1.0,False
LTU,IDN,2010,1.0,False
LTU,PHL,2010,2.0,False
LTU,THA,2010,2.0,False
LTU,VNM,2010,18.0,False
LTU,ARM,2010,227.0,False
LTU,AZE,2010,371.0,False
LTU,CYP,2010,12.0,False
LTU,GEO,2010,301.0,False
LTU,IRQ,2010,4.0,False
LTU,ISR,2010,27.0,False
LTU,JOR,2010,1.0,False
LTU,LBN,2010,6.0,False
LTU,QAT,2010,1.0,False
LTU,SAU,2010,1.0,False
LTU,SYR,2010,36.0,False
LTU,TUR,2010,18.0,False
LTU,ARE,2010,13.0,False
LTU,BLR,2010,25708.0,False
LTU,BGR,2010,19.0,False
LTU,CZE,2010,50.0,False
LTU,HUN,2010,56.0,False
LTU,POL,2010,1585.0,False
LTU,MDA,2010,300.0,False
LTU,ROU,2010,23.0,False
LTU,RUS,2010,40803.0,False
LTU,SVK,2010,18.0,False
LTU,UKR,2010,7432.0,False
LTU,DNK,2010,138.0,False
LTU,EST,2010,514.0,False
LTU,FIN,2010,35.0,False
LTU,IRL,2010,692.0,False
LTU,LVA,2010,3736.0,False
LTU,NOR,2010,534.0,False
LTU,SWE,2010,139.0,False
LTU,GBR,2010,1876.0,False
LTU,ALB,2010,2.0,False
LTU,HRV,2010,2.0,False
LTU,GRC,2010,20.0,False
LTU,ITA,2010,105.0,False
LTU,MLT,2010,1.0,False
LTU,MKD,2010,1.0,False
LTU,PRT,2010,16.0,False
LTU,ESP,2010,275.0,False
LTU,AUT,2010,26.0,False
LTU,BEL,2010,82.0,False
LTU,FRA,2010,148.0,False
LTU,DEU,2010,840.0,False
LTU,LUX,2010,1.0,False
LTU,NLD,2010,49.0,False
LTU,CHE,2010,13.0,False
LTU,CUB,2010,3.0,False
LTU,ARG,2010,35.0,False
LTU,BRA,2010,41.0,False
LTU,COL,2010,3.0,False
LTU,PER,2010,1.0,False
LTU,URY,2010,15.0,False
LTU,CAN,2010,16.0,False
LTU,USA,2010,367.0,False
LTU,AUS,2010,9.0,False
LTU,NZL,2010,1.0,False
NOR,BDI,2010,477.0,False
NOR,COM,2010,3.0,False
NOR,DJI,2010,22.0,False
NOR,ERI,2010,2340.0,False
NOR,ETH,2010,2406.0,False
NOR,KEN,2010,850.0,False
NOR,MDG,2010,232.0,False
NOR,MWI,2010,52.0,False
NOR,MUS,2010,96.0,False
NOR,MOZ,2010,82.0,False
NOR,RWA,2010,283.0,False
NOR,SOM,2010,8381.0,False
NOR,UGA,2010,431.0,False
NOR,TZA,2010,427.0,False
NOR,ZMB,2010,247.0,False
NOR,ZWE,2010,108.0,False
NOR,AGO,2010,200.0,False
NOR,CMR,2010,236.0,False
NOR,CAF,2010,3.0,False
NOR,TCD,2010,4.0,False
NOR,COG,2010,69.0,False
NOR,COD,2010,816.0,False
NOR,GNQ,2010,2.0,False
NOR,GAB,2010,3.0,False
NOR,DZA,2010,392.0,False
NOR,EGY,2010,226.0,False
NOR,LBY,2010,91.0,False
NOR,MAR,2010,2092.0,False
NOR,TUN,2010,260.0,False
NOR,BWA,2010,55.0,False
NOR,SWZ,2010,4.0,False
NOR,LSO,2010,6.0,False
NOR,NAM,2010,46.0,False
NOR,ZAF,2010,541.0,False
NOR,BEN,2010,9.0,False
NOR,BFA,2010,4.0,False
NOR,CPV,2010,174.0,False
NOR,GMB,2010,406.0,False
NOR,GHA,2010,710.0,False
NOR,GIN,2010,77.0,False
NOR,LBR,2010,463.0,False
NOR,MLI,2010,14.0,False
NOR,MRT,2010,2.0,False
NOR,NER,2010,5.0,False
NOR,NGA,2010,398.0,False
NOR,SEN,2010,65.0,False
NOR,SLE,2010,221.0,False
NOR,TGO,2010,44.0,False
NOR,KAZ,2010,411.0,False
NOR,KGZ,2010,102.0,False
NOR,TJK,2010,52.0,False
NOR,TKM,2010,26.0,False
NOR,UZB,2010,166.0,False
NOR,CHN,2010,6501.0,False
NOR,PRK,2010,19.0,False
NOR,JPN,2010,776.0,False
NOR,MNG,2010,70.0,False
NOR,KOR,2010,4224.0,False
NOR,AFG,2010,3437.0,False
NOR,BGD,2010,364.0,False
NOR,BTN,2010,124.0,False
NOR,IND,2010,4054.0,False
NOR,IRN,2010,5818.0,False
NOR,MDV,2010,2.0,False
NOR,NPL,2010,297.0,False
NOR,PAK,2010,8275.0,False
NOR,LKA,2010,4141.0,False
NOR,BRN,2010,12.0,False
NOR,KHM,2010,177.0,False
NOR,IDN,2010,749.0,False
NOR,LAO,2010,60.0,False
NOR,MYS,2010,344.0,False
NOR,PHL,2010,10106.0,False
NOR,THA,2010,10560.0,False
NOR,TLS,2010,5.0,False
NOR,VNM,2010,6835.0,False
NOR,ARM,2010,101.0,False
NOR,AZE,2010,211.0,False
NOR,BHR,2010,13.0,False
NOR,CYP,2010,30.0,False
NOR,GEO,2010,111.0,False
NOR,IRQ,2010,8794.0,False
NOR,ISR,2010,300.0,False
NOR,JOR,2010,131.0,False
NOR,KWT,2010,124.0,False
NOR,LBN,2010,739.0,False
NOR,OMN,2010,12.0,False
NOR,QAT,2010,15.0,False
NOR,SAU,2010,183.0,False
NOR,PSE,2010,921.0,False
NOR,SYR,2010,648.0,False
NOR,TUR,2010,4530.0,False
NOR,ARE,2010,125.0,False
NOR,YEM,2010,77.0,False
NOR,BLR,2010,485.0,False
NOR,BGR,2010,990.0,False
NOR,CZE,2010,692.0,False
NOR,HUN,2010,987.0,False
NOR,POL,2010,16831.0,False
NOR,MDA,2010,205.0,False
NOR,ROU,2010,2157.0,False
NOR,RUS,2010,9012.0,False
NOR,SVK,2010,670.0,False
NOR,UKR,2010,1859.0,False
NOR,DNK,2010,11116.0,False
NOR,EST,2010,974.0,False
NOR,FIN,2010,3921.0,False
NOR,IRL,2010,299.0,False
NOR,LVA,2010,1284.0,False
NOR,LTU,2010,4075.0,False
NOR,SWE,2010,20792.0,False
NOR,GBR,2010,6828.0,False
NOR,ALB,2010,209.0,False
NOR,AND,2010,5.0,False
NOR,BIH,2010,6550.0,False
NOR,HRV,2010,1310.0,False
NOR,GRC,2010,263.0,False
NOR,ITA,2010,807.0,False
NOR,MLT,2010,30.0,False
NOR,MNE,2010,152.0,False
NOR,MKD,2010,998.0,False
NOR,PRT,2010,484.0,False
NOR,SRB,2010,1659.0,False
NOR,SVN,2010,98.0,False
NOR,ESP,2010,1205.0,False
NOR,AUT,2010,632.0,False
NOR,BEL,2010,643.0,False
NOR,FRA,2010,2029.0,False
NOR,DEU,2010,11554.0,False
NOR,LUX,2010,48.0,False
NOR,NLD,2010,3335.0,False
NOR,CHE,2010,949.0,False
NOR,ATG,2010,1.0,False
NOR,BHS,2010,6.0,False
NOR,BRB,2010,8.0,False
NOR,CUB,2010,485.0,False
NOR,DMA,2010,7.0,False
NOR,DOM,2010,358.0,False
NOR,HTI,2010,11.0,False
NOR,JAM,2010,76.0,False
NOR,KNA,2010,2.0,False
NOR,LCA,2010,6.0,False
NOR,VCT,2010,9.0,False
NOR,TTO,2010,181.0,False
NOR,BLZ,2010,2.0,False
NOR,CRI,2010,125.0,False
NOR,SLV,2010,75.0,False
NOR,GTM,2010,189.0,False
NOR,HND,2010,47.0,False
NOR,MEX,2010,489.0,False
NOR,NIC,2010,91.0,False
NOR,PAN,2010,35.0,False
NOR,ARG,2010,420.0,False
NOR,BOL,2010,203.0,False
NOR,BRA,2010,2444.0,False
NOR,CHL,2010,2991.0,False
NOR,COL,2010,2243.0,False
NOR,ECU,2010,283.0,False
NOR,GUY,2010,54.0,False
NOR,PRY,2010,82.0,False
NOR,PER,2010,726.0,False
NOR,SUR,2010,23.0,False
NOR,URY,2010,96.0,False
NOR,CAN,2010,1473.0,False
NOR,USA,2010,8261.0,False
NOR,AUS,2010,726.0,False
NOR,NZL,2010,231.0,False
NOR,FJI,2010,20.0,False
NOR,PNG,2010,5.0,False
NOR,SLB,2010,3.0,False
NOR,VUT,2010,1.0,False
NOR,FSM,2010,1.0,False
NOR,PLW,2010,1.0,False
NOR,WSM,2010,3.0,False
NOR,TON,2010,3.0,False
SWE,ERI,2010,4989.0,False
SWE,ETH,2010,6459.0,False
SWE,SOM,2010,17594.0,False
SWE,COD,2010,1051.0,False
SWE,EGY,2010,1237.0,False
SWE,MAR,2010,3409.0,False
SWE,NGA,2010,824.0,False
SWE,CHN,2010,13925.0,False
SWE,MNG,2010,404.0,False
SWE,KOR,2010,6333.0,False
SWE,AFG,2010,5734.0,False
SWE,BGD,2010,2254.0,False
SWE,IND,2010,8586.0,False
SWE,IRN,2010,28917.0,False
SWE,PAK,2010,2803.0,False
SWE,LKA,2010,3757.0,False
SWE,PHL,2010,7416.0,False
SWE,THA,2010,23486.0,False
SWE,VNM,2010,7672.0,False
SWE,IRQ,2010,54840.0,False
SWE,LBN,2010,10697.0,False
SWE,SAU,2010,767.0,False
SWE,PSE,2010,1307.0,False
SWE,SYR,2010,9974.0,False
SWE,TUR,2010,18961.0,False
SWE,BGR,2010,3119.0,False
SWE,HUN,2010,7639.0,False
SWE,POL,2010,39599.0,False
SWE,ROU,2010,10042.0,False
SWE,RUS,2010,10070.0,False
SWE,UKR,2010,3125.0,False
SWE,DNK,2010,21269.0,False
SWE,EST,2010,5939.0,False
SWE,FIN,2010,101659.0,False
SWE,LVA,2010,2666.0,False
SWE,LTU,2010,3204.0,False
SWE,NOR,2010,24499.0,False
SWE,GBR,2010,6924.0,False
SWE,ALB,2010,516.0,False
SWE,BIH,2010,28459.0,False
SWE,HRV,2010,3157.0,False
SWE,GRC,2010,4589.0,False
SWE,ITA,2010,2625.0,False
SWE,MKD,2010,2242.0,False
SWE,SRB,2010,6969.0,False
SWE,ESP,2010,2842.0,False
SWE,FRA,2010,3225.0,False
SWE,DEU,2010,25531.0,False
SWE,NLD,2010,3636.0,False
SWE,BRA,2010,3768.0,False
SWE,CHL,2010,14086.0,False
SWE,COL,2010,5053.0,False
SWE,PER,2010,3597.0,False
SWE,USA,2010,7969.0,False
GBR,KEN,2010,71488.0,False
GBR,SOM,2010,54542.0,False
GBR,ZWE,2010,63556.0,False
GBR,ZAF,2010,102210.0,False
GBR,GHA,2010,47673.0,False
GBR,NGA,2010,92019.0,False
GBR,CHN,2010,151599.0,False
GBR,AFG,2010,21864.0,False
GBR,BGD,2010,99056.0,False
GBR,IND,2010,344471.0,False
GBR,IRN,2010,32527.0,False
GBR,PAK,2010,233343.0,False
GBR,LKA,2010,56871.0,False
GBR,MYS,2010,38232.0,False
GBR,PHL,2010,77615.0,False
GBR,IRQ,2010,26304.0,False
GBR,TUR,2010,40201.0,False
GBR,POL,2010,282221.0,False
GBR,ROU,2010,34707.0,False
GBR,UKR,2010,12206.0,False
GBR,IRL,2010,262317.0,False
GBR,LTU,2010,43145.0,False
GBR,HRV,2010,4886.0,False
GBR,ITA,2010,65604.0,False
GBR,PRT,2010,43235.0,False
GBR,ESP,2010,45387.0,False
GBR,FRA,2010,74997.0,False
GBR,DEU,2010,170308.0,False
GBR,JAM,2010,88446.0,False
GBR,CAN,2010,44932.0,False
GBR,USA,2010,104314.0,False
GBR,AUS,2010,66414.0,False
GBR,NZL,2010,31070.0,False
ALB,TUR,2010,625.0,False
ALB,GRC,2010,16671.0,False
ALB,ITA,2010,4174.0,False
ALB,MKD,2010,276.0,False
ALB,CAN,2010,178.0,False
ALB,USA,2010,896.0,False
AND,MAR,2010,263.0,False
AND,PHL,2010,209.0,False
AND,DNK,2010,57.0,False
AND,SWE,2010,25.0,False
AND,GBR,2010,531.0,False
AND,ITA,2010,249.0,False
AND,PRT,2010,6459.0,False
AND,ESP,2010,12237.0,False
AND,BEL,2010,109.0,False
AND,FRA,2010,2263.0,False
AND,DEU,2010,185.0,False
AND,NLD,2010,122.0,False
AND,CHE,2010,41.0,False
AND,ARG,2010,387.0,False
AND,CHL,2010,109.0,False
AND,URY,2010,57.0,False
AND,USA,2010,47.0,False
AND,AUS,2010,33.0,False
BIH,HUN,2010,110.0,False
BIH,ROU,2010,321.0,False
BIH,RUS,2010,135.0,False
BIH,SVK,2010,1726.0,False
BIH,HRV,2010,6567.0,False
BIH,ITA,2010,68.0,False
BIH,MNE,2010,2266.0,False
BIH,MKD,2010,1639.0,False
BIH,SRB,2010,5253.0,False
BIH,SVN,2010,1191.0,False
BIH,AUT,2010,110.0,False
BIH,FRA,2010,93.0,False
BIH,DEU,2010,293.0,False
HRV,ZMB,2010,19.0,False
HRV,DZA,2010,29.0,False
HRV,EGY,2010,133.0,False
HRV,LBY,2010,72.0,False
HRV,MAR,2010,18.0,False
HRV,ZAF,2010,108.0,False
HRV,NGA,2010,12.0,False
HRV,KAZ,2010,54.0,False
HRV,CHN,2010,225.0,False
HRV,JPN,2010,42.0,False
HRV,KOR,2010,18.0,False
HRV,IND,2010,26.0,False
HRV,IRN,2010,21.0,False
HRV,IDN,2010,17.0,False
HRV,PHL,2010,60.0,False
HRV,IRQ,2010,18.0,False
HRV,ISR,2010,18.0,False
HRV,JOR,2010,8.0,False
HRV,LBN,2010,15.0,False
HRV,PSE,2010,3.0,False
HRV,SYR,2010,23.0,False
HRV,TUR,2010,34.0,False
HRV,BLR,2010,77.0,False
HRV,BGR,2010,205.0,False
HRV,CZE,2010,691.0,False
HRV,HUN,2010,707.0,False
HRV,POL,2010,584.0,False
HRV,MDA,2010,100.0,False
HRV,ROU,2010,328.0,False
HRV,RUS,2010,1058.0,False
HRV,SVK,2010,493.0,False
HRV,UKR,2010,591.0,False
HRV,DNK,2010,50.0,False
HRV,EST,2010,13.0,False
HRV,FIN,2010,25.0,False
HRV,IRL,2010,28.0,False
HRV,LVA,2010,24.0,False
HRV,LTU,2010,21.0,False
HRV,NOR,2010,55.0,False
