iso3,year,conflict_intensity
LSO,2015,0.0
LSO,2016,0.0
LSO,2017,0.0
LSO,2018,0.0
LSO,2019,0.0
LSO,2020,0.0
LSO,2021,0.0
LSO,2022,0.0
LSO,2023,0.0
LSO,2024,0.0
LSO,2025,0.0
MAR,1971,1.0
MAR,1975,1.0
MAR,1976,1.0
MAR,1977,1.0
MAR,1978,1.0
MAR,1979,2.0
MAR,1980,2.0
MAR,1981,1.0
MAR,1982,1.0
MAR,1983,1.0
MAR,1984,1.0
MAR,1985,1.0
MAR,1986,1.0
MAR,1987,1.0
MAR,1988,1.0
MAR,1989,207.0
MAR,1990,0.0
MAR,1991,0.0
MAR,1992,0.0
MAR,1993,0.0
MAR,1994,0.0
MAR,1995,0.0
MAR,1996,0.0
MAR,1997,0.0
MAR,1998,0.0
MAR,1999,0.0
MAR,2000,0.0
MAR,2001,0.0
MAR,2002,0.0
MAR,2003,0.0
MAR,2004,0.0
MAR,2005,0.0
MAR,2006,0.0
MAR,2007,0.0
MAR,2008,0.0
MAR,2009,0.0
MAR,2010,0.0
MAR,2011,0.0
MAR,2012,0.0
MAR,2013,0.0
MAR,2014,0.0
MAR,2015,0.0
MAR,2016,0.0
MAR,2017,0.0
MAR,2018,0.0
MAR,2019,0.0
MAR,2020,0.0
MAR,2021,0.0
MAR,2022,0.0
MAR,2023,0.0
MAR,2024,0.0
MAR,2025,10.0
MDA,1989,0.0
MDA,1990,0.0
MDA,1991,0.0
MDA,1992,585.0
MDA,1993,0.0
MDA,1994,0.0
MDA,1995,0.0
MDA,1996,0.0
MDA,1997,0.0
MDA,1998,0.0
MDA,1999,0.0
MDA,2000,0.0
MDA,2001,0.0
MDA,2002,0.0
MDA,2003,0.0
MDA,2004,0.0
MDA,2005,0.0
MDA,2006,0.0
MDA,2007,0.0
MDA,2008,0.0
MDA,2009,0.0
MDA,2010,0.0
MDA,2011,0.0
MDA,2012,0.0
MDA,2013,0.0
MDA,2014,0.0
MDA,2015,0.0
MDA,2016,0.0
MDA,2017,0.0
MDA,2018,0.0
MDA,2019,0.0
MDA,2020,0.0
MDA,2021,0.0
MDA,2022,0.0
MDA,2023,0.0
MDA,2024,0.0
MDA,2025,0.0
MDG,1975,2.0
MDG,1976,2.0
MDG,1977,2.0
MDG,1978,2.0
MDG,1979,2.0
MDG,1980,2.0
MDG,1981,2.0
MDG,1982,2.0
MDG,1983,2.0
MDG,1984,2.0
MDG,1985,2.0
MDG,1986,2.0
MDG,1987,2.0
MDG,1988,2.0
MDG,1989,2.0
MDG,1990,2.0
MDG,1991,1.0
MDG,1992,2.0
MDG,1993,2.0
MDG,1994,2.0
MDG,1995,1.0
MDG,1996,1.0
MDG,1997,1.0
MDG,1998,2.0
MDG,1999,2.0
MDG,2000,2.0
MDG,2001,2.0
MDG,2002,1.0
MDG,2003,1.0
MDG,2004,1.0
MDG,2007,1.0
MDG,2009,1.0
MDG,2016,1.0
MDG,2017,1.0
MDG,2019,1.0
MDG,2020,1.0
MDG,2022,1.0
MDG,2024,1.0
MEX,1989,0.0
MEX,1990,0.0
MEX,1991,0.0
MEX,1992,0.0
MEX,1993,0.0
MEX,1994,145.0
MEX,1995,0.0
MEX,1996,37.0
MEX,1997,0.0
MEX,1998,0.0
MEX,1999,0.0
MEX,2000,0.0
MEX,2001,0.0
MEX,2002,0.0
MEX,2003,0.0
MEX,2004,0.0
MEX,2005,0.0
MEX,2006,0.0
MEX,2007,0.0
MEX,2008,0.0
MEX,2009,0.0
MEX,2010,0.0
MEX,2011,0.0
MEX,2012,0.0
MEX,2013,0.0
MEX,2014,0.0
MEX,2015,0.0
MEX,2016,0.0
MEX,2017,0.0
MEX,2018,0.0
MEX,2019,0.0
MEX,2020,0.0
MEX,2021,0.0
MEX,2022,0.0
MEX,2023,0.0
MEX,2024,0.0
MEX,2025,4590.0
MKD,1989,0.0
MKD,1990,0.0
MKD,1991,0.0
MKD,1992,0.0
MKD,1993,0.0
MKD,1994,0.0
MKD,1995,0.0
MKD,1996,0.0
MKD,1997,0.0
MKD,1998,0.0
MKD,1999,0.0
MKD,2000,0.0
MKD,2001,72.0
MKD,2002,0.0
MKD,2003,0.0
MKD,2004,0.0
MKD,2005,0.0
MKD,2006,0.0
MKD,2007,0.0
MKD,2008,0.0
MKD,2009,0.0
MKD,2010,0.0
MKD,2011,0.0
MKD,2012,0.0
MKD,2013,0.0
MKD,2014,0.0
MKD,2015,0.0
MKD,2016,0.0
MKD,2017,0.0
MKD,2018,0.0
MKD,2019,0.0
MKD,2020,0.0
MKD,2021,0.0
MKD,2022,0.0
MKD,2023,0.0
MKD,2024,0.0
MKD,2025,0.0
MLI,1989,0.0
MLI,1990,457.0
MLI,1991,59.0
MLI,1992,0.0
MLI,1993,0.0
MLI,1994,106.0
MLI,1995,0.0
MLI,1996,0.0
MLI,1997,0.0
MLI,1998,0.0
MLI,1999,0.0
MLI,2000,0.0
MLI,2001,0.0
MLI,2002,0.0
MLI,2003,0.0
MLI,2004,0.0
MLI,2005,0.0
MLI,2006,0.0
MLI,2007,39.0
MLI,2008,112.0
MLI,2009,126.0
MLI,2010,0.0
MLI,2011,0.0
MLI,2012,218.0
MLI,2013,836.0
MLI,2014,189.0
MLI,2015,172.0
MLI,2016,97.0
MLI,2017,359.0
MLI,2018,521.0
MLI,2019,603.0
MLI,2020,583.0
MLI,2021,726.0
MLI,2022,1440.0
MLI,2023,1238.0
MLI,2024,1011.0
MLI,2025,2168.0
MLT,1989,0.0
MLT,1990,0.0
MLT,1991,0.0
MLT,1992,0.0
MLT,1993,0.0
MLT,1994,0.0
MLT,1995,0.0
MLT,1996,0.0
MLT,1997,0.0
MLT,1998,0.0
MLT,1999,0.0
MLT,2000,0.0
MLT,2001,0.0
MLT,2002,0.0
MLT,2003,0.0
MLT,2004,0.0
MLT,2005,0.0
MLT,2006,0.0
MLT,2007,0.0
MLT,2008,0.0
MLT,2009,0.0
MLT,2010,0.0
MLT,2011,0.0
MLT,2012,0.0
MLT,2013,0.0
MLT,2014,0.0
MLT,2015,0.0
MLT,2016,0.0
MLT,2017,0.0
MLT,2018,0.0
MLT,2019,0.0
MLT,2020,0.0
MLT,2021,0.0
MLT,2022,0.0
MLT,2023,0.0
MLT,2024,0.0
MLT,2025,0.0
MMR,1960,1.0
MMR,1961,1.0
MMR,1962,1.0
MMR,1989,1498.0
MMR,1990,555.0
MMR,1991,777.0
MMR,1992,1617.0
MMR,1993,130.0
MMR,1994,685.0
MMR,1995,317.0
MMR,1996,229.0
MMR,1997,323.0
MMR,1998,61.0
MMR,1999,25.0
MMR,2000,226.0
MMR,2001,215.0
MMR,2002,294.0
MMR,2003,38.0
MMR,2004,27.0
MMR,2005,142.0
MMR,2006,244.0
MMR,2007,348.0
MMR,2008,64.0
MMR,2009,195.0
MMR,2010,157.0
MMR,2011,713.0
MMR,2012,702.0
MMR,2013,278.0
MMR,2014,187.0
MMR,2015,634.0
MMR,2016,118.0
MMR,2017,517.0
MMR,2018,99.0
MMR,2019,558.0
MMR,2020,170.0
MMR,2021,1031.0
MMR,2022,2038.0
MMR,2023,2442.0
MMR,2024,2334.0
MMR,2025,2319.0
MOZ,1989,1149.0
MOZ,1990,1577.0
MOZ,1991,1326.0
MOZ,1992,309.0
MOZ,1993,1.0
MOZ,1994,2.0
MOZ,1995,0.0
MOZ,1996,1.0
MOZ,1997,2.0
MOZ,1998,2.0
MOZ,1999,1.0
MOZ,2000,1.0
MOZ,2001,2.0
MOZ,2002,1.0
MOZ,2003,0.0
MOZ,2004,0.0
MOZ,2005,0.0
MOZ,2006,0.0
MOZ,2007,0.0
MOZ,2008,0.0
MOZ,2009,2.0
MOZ,2010,1.0
MOZ,2011,1.0
MOZ,2012,1.0
MOZ,2013,42.0
MOZ,2014,30.0
MOZ,2015,0.0
MOZ,2016,55.0
MOZ,2017,0.0
MOZ,2018,51.0
MOZ,2019,291.0
MOZ,2020,939.0
MOZ,2021,867.0
MOZ,2022,378.0
MOZ,2023,176.0
MOZ,2024,151.0
MOZ,2025,605.0
MRT,1989,0.0
MRT,1990,0.0
MRT,1991,0.0
MRT,1992,0.0
MRT,1993,0.0
MRT,1994,0.0
MRT,1995,0.0
MRT,1996,0.0
MRT,1997,0.0
MRT,1998,0.0
MRT,1999,0.0
MRT,2000,0.0
MRT,2001,0.0
MRT,2002,0.0
MRT,2003,0.0
MRT,2004,0.0
MRT,2005,0.0
MRT,2006,0.0
MRT,2007,0.0
MRT,2008,0.0
MRT,2009,0.0
MRT,2010,29.0
MRT,2011,0.0
MRT,2012,0.0
MRT,2013,0.0
MRT,2014,0.0
MRT,2015,0.0
MRT,2016,0.0
MRT,2017,0.0
MRT,2018,0.0
MRT,2019,0.0
MRT,2020,0.0
MRT,2021,0.0
MRT,2022,0.0
MRT,2023,0.0
MRT,2024,0.0
MRT,2025,0.0
MWI,1989,0.0
MWI,1990,0.0
MWI,1991,0.0
MWI,1992,0.0
MWI,1993,0.0
MWI,1994,0.0
MWI,1995,0.0
MWI,1996,0.0
MWI,1997,0.0
MWI,1998,0.0
MWI,1999,0.0
MWI,2000,0.0
MWI,2001,0.0
MWI,2002,0.0
MWI,2003,0.0
MWI,2004,0.0
MWI,2005,0.0
MWI,2006,0.0
MWI,2007,0.0
MWI,2008,0.0
MWI,2009,0.0
MWI,2010,0.0
MWI,2011,0.0
MWI,2012,0.0
MWI,2013,0.0
MWI,2014,0.0
MWI,2015,0.0
MWI,2016,0.0
MWI,2017,0.0
MWI,2018,0.0
MWI,2019,0.0
MWI,2020,0.0
MWI,2021,0.0
MWI,2022,0.0
MWI,2023,0.0
MWI,2024,0.0
MWI,2025,1.0
MYS,1989,0.0
MYS,1990,0.0
MYS,1991,0.0
MYS,1992,0.0
MYS,1993,0.0
MYS,1994,0.0
MYS,1995,0.0
MYS,1996,0.0
MYS,1997,0.0
MYS,1998,0.0
MYS,1999,0.0
MYS,2000,0.0
MYS,2001,0.0
MYS,2002,0.0
MYS,2003,0.0
MYS,2004,0.0
MYS,2005,0.0
MYS,2006,0.0
MYS,2007,0.0
MYS,2008,0.0
MYS,2009,0.0
MYS,2010,0.0
MYS,2011,0.0
MYS,2012,0.0
MYS,2013,70.0
MYS,2014,0.0
MYS,2015,0.0
MYS,2016,0.0
MYS,2017,0.0
MYS,2018,0.0
MYS,2019,0.0
MYS,2020,0.0
MYS,2021,0.0
MYS,2022,0.0
MYS,2023,0.0
MYS,2024,0.0
MYS,2025,3.0
NER,1989,0.0
NER,1990,0.0
NER,1991,40.0
NER,1992,29.0
NER,1993,0.0
NER,1994,50.0
NER,1995,34.0
NER,1996,0.0
NER,1997,62.0
NER,1998,0.0
NER,1999,0.0
NER,2000,0.0
NER,2001,0.0
NER,2002,0.0
NER,2003,0.0
NER,2004,0.0
NER,2005,0.0
NER,2006,0.0
NER,2007,81.0
NER,2008,47.0
NER,2009,0.0
NER,2010,0.0
NER,2011,0.0
NER,2012,0.0
NER,2013,0.0
NER,2014,0.0
NER,2015,171.0
NER,2016,274.0
NER,2017,229.0
NER,2018,74.0
NER,2019,283.0
NER,2020,512.0
NER,2021,456.0
NER,2022,488.0
NER,2023,295.0
NER,2024,925.0
NER,2025,1338.0
NGA,1986,1.0
NGA,1989,0.0
NGA,1990,0.0
NGA,1991,0.0
NGA,1992,0.0
NGA,1993,0.0
NGA,1994,0.0
NGA,1995,0.0
NGA,1996,56.0
NGA,1997,0.0
NGA,1998,0.0
NGA,1999,0.0
NGA,2000,0.0
NGA,2001,0.0
NGA,2002,0.0
NGA,2003,0.0
NGA,2004,151.0
NGA,2005,0.0
NGA,2006,0.0
NGA,2007,0.0
NGA,2008,0.0
NGA,2009,405.0
NGA,2010,0.0
NGA,2011,325.0
NGA,2012,811.0
NGA,2013,1629.0
NGA,2014,4788.0
NGA,2015,4766.0
NGA,2016,2451.0
NGA,2017,1879.0
NGA,2018,1171.0
NGA,2019,1341.0
NGA,2020,2024.0
NGA,2021,2002.0
NGA,2022,1563.0
NGA,2023,2125.0
NGA,2024,1582.0
NGA,2025,6463.0
NIC,1948,2.0
NIC,1989,526.0
NIC,1990,39.0
NIC,1991,0.0
NIC,1992,0.0
NIC,1993,0.0
NIC,1994,0.0
NIC,1995,0.0
NIC,1996,0.0
NIC,1997,0.0
NIC,1998,0.0
NIC,1999,0.0
NIC,2000,0.0
NIC,2001,0.0
NIC,2002,0.0
NIC,2003,0.0
NIC,2004,0.0
NIC,2005,0.0
NIC,2006,0.0
NIC,2007,0.0
NIC,2008,0.0
NIC,2009,0.0
NIC,2010,0.0
NIC,2011,0.0
NIC,2012,0.0
NIC,2013,0.0
NIC,2014,0.0
NIC,2015,0.0
NIC,2016,0.0
NIC,2017,0.0
NIC,2018,0.0
NIC,2019,0.0
NIC,2020,0.0
NIC,2021,0.0
NIC,2022,0.0
NIC,2023,0.0
NIC,2024,0.0
NIC,2025,0.0
NLD,1946,1.0
NLD,1947,1.0
NLD,1948,1.0
NLD,1949,1.0
NPL,1989,0.0
NPL,1990,0.0
NPL,1991,0.0
NPL,1992,0.0
NPL,1993,0.0
NPL,1994,0.0
NPL,1995,0.0
NPL,1996,44.0
NPL,1997,40.0
NPL,1998,250.0
NPL,1999,156.0
NPL,2000,268.0
NPL,2001,429.0
NPL,2002,3946.0
NPL,2003,1341.0
NPL,2004,1880.0
NPL,2005,1104.0
NPL,2006,457.0
NPL,2007,0.0
NPL,2008,0.0
NPL,2009,0.0
NPL,2010,0.0
NPL,2011,0.0
NPL,2012,0.0
NPL,2013,0.0
NPL,2014,0.0
NPL,2015,0.0
NPL,2016,0.0
NPL,2017,0.0
NPL,2018,0.0
NPL,2019,0.0
NPL,2020,0.0
NPL,2021,0.0
NPL,2022,0.0
NPL,2023,0.0
NPL,2024,0.0
NPL,2025,0.0
PAK,1989,25.0
PAK,1990,98.0
PAK,1991,99.0
PAK,1992,25.0
PAK,1993,0.0
PAK,1994,80.0
PAK,1995,52.0
PAK,1996,77.0
PAK,1997,127.0
PAK,1998,147.0
PAK,1999,934.0
PAK,2000,225.0
PAK,2001,48.0
PAK,2002,212.0
PAK,2003,237.0
PAK,2004,43.0
PAK,2005,0.0
PAK,2006,200.0
PAK,2007,668.0
PAK,2008,3195.0
PAK,2009,6384.0
PAK,2010,5574.0
PAK,2011,2640.0
PAK,2012,2791.0
PAK,2013,1805.0
PAK,2014,3086.0
PAK,2015,2124.0
PAK,2016,788.0
PAK,2017,737.0
PAK,2018,327.0
PAK,2019,378.0
PAK,2020,468.0
PAK,2021,414.0
PAK,2022,677.0
PAK,2023,1068.0
PAK,2024,1665.0
PAK,2025,3351.0
PAN,1989,920.0
PAN,1990,0.0
PAN,1991,0.0
PAN,1992,0.0
PAN,1993,0.0
PAN,1994,0.0
PAN,1995,0.0
PAN,1996,0.0
PAN,1997,0.0
PAN,1998,0.0
PAN,1999,0.0
PAN,2000,0.0
PAN,2001,0.0
PAN,2002,0.0
PAN,2003,0.0
PAN,2004,0.0
PAN,2005,0.0
PAN,2006,0.0
PAN,2007,0.0
PAN,2008,0.0
PAN,2009,0.0
PAN,2010,0.0
PAN,2011,0.0
PAN,2012,0.0
PAN,2013,0.0
PAN,2014,0.0
PAN,2015,0.0
PAN,2016,0.0
PAN,2017,0.0
PAN,2018,0.0
PAN,2019,0.0
PAN,2020,0.0
PAN,2021,0.0
PAN,2022,0.0
PAN,2023,0.0
PAN,2024,0.0
PAN,2025,0.0
PER,1965,1.0
PER,1982,1.0
PER,1983,2.0
PER,1984,2.0
PER,1985,2.0
PER,1986,1.0
PER,1987,1.0
PER,1988,2.0
PER,1989,1827.0
PER,1990,1099.0
PER,1991,1138.0
PER,1992,1042.0
PER,1993,672.0
PER,1994,253.0
PER,1995,277.0
PER,1996,80.0
PER,1997,93.0
PER,1998,25.0
PER,1999,75.0
PER,2000,0.0
PER,2001,0.0
PER,2002,0.0
PER,2003,0.0
PER,2004,0.0
PER,2005,0.0
PER,2006,0.0
PER,2007,32.0
PER,2008,40.0
PER,2009,50.0
PER,2010,28.0
PER,2011,0.0
PER,2012,0.0
PER,2013,0.0
PER,2014,0.0
PER,2015,0.0
PER,2016,0.0
PER,2017,0.0
PER,2018,0.0
PER,2019,0.0
PER,2020,0.0
PER,2021,0.0
PER,2022,0.0
PER,2023,0.0
PER,2024,0.0
PER,2025,21.0
PHL,1946,2.0
PHL,1947,2.0
PHL,1948,2.0
PHL,1949,2.0
PHL,1950,2.0
PHL,1951,2.0
PHL,1952,2.0
PHL,1953,2.0
PHL,1954,2.0
PHL,1969,1.0
PHL,1970,1.0
PHL,1971,1.0
PHL,1972,1.0
PHL,1973,1.0
PHL,1974,1.0
PHL,1975,1.0
PHL,1976,1.0
PHL,1977,1.0
PHL,1978,2.0
PHL,1979,1.0
PHL,1980,1.0
PHL,1981,2.0
PHL,1982,2.0
PHL,1983,2.0
PHL,1984,2.0
PHL,1985,2.0
PHL,1986,2.0
PHL,1987,2.0
PHL,1988,1.0
PHL,1989,937.0
PHL,1990,1316.0
PHL,1991,1514.0
PHL,1992,430.0
PHL,1993,253.0
PHL,1994,265.0
PHL,1995,152.0
PHL,1996,180.0
PHL,1997,302.0
PHL,1998,93.0
PHL,1999,199.0
PHL,2000,1567.0
PHL,2001,1001.0
PHL,2002,662.0
PHL,2003,1051.0
PHL,2004,339.0
PHL,2005,470.0
PHL,2006,360.0
PHL,2007,439.0
PHL,2008,481.0
PHL,2009,894.0
PHL,2010,332.0
PHL,2011,350.0
PHL,2012,295.0
PHL,2013,514.0
PHL,2014,470.0
PHL,2015,572.0
PHL,2016,550.0
PHL,2017,1624.0
PHL,2018,420.0
PHL,2019,309.0
PHL,2020,348.0
PHL,2021,266.0
PHL,2022,219.0
PHL,2023,243.0
PHL,2024,176.0
PHL,2025,151.0
PNG,1989,0.0
PNG,1990,55.0
PNG,1991,0.0
PNG,1992,35.0
PNG,1993,34.0
PNG,1994,26.0
PNG,1995,29.0
PNG,1996,78.0
PNG,1997,0.0
PNG,1998,0.0
PNG,1999,0.0
PNG,2000,0.0
PNG,2001,0.0
PNG,2002,0.0
PNG,2003,0.0
PNG,2004,0.0
PNG,2005,0.0
PNG,2006,0.0
PNG,2007,0.0
PNG,2008,0.0
PNG,2009,0.0
PNG,2010,0.0
PNG,2011,0.0
PNG,2012,0.0
PNG,2013,0.0
PNG,2014,0.0
PNG,2015,0.0
PNG,2016,0.0
PNG,2017,0.0
PNG,2018,0.0
PNG,2019,0.0
PNG,2020,0.0
PNG,2021,0.0
PNG,2022,0.0
PNG,2023,0.0
PNG,2024,0.0
PNG,2025,78.0
PRT,1961,2.0
PRT,1962,2.0
PRT,1963,1.0
PRT,1964,1.0
PRT,1965,1.0
PRT,1966,1.0
PRT,1967,1.0
PRT,1968,1.0
PRT,1969,1.0
PRT,1970,1.0
PRT,1971,1.0
PRT,1972,2.0
PRT,1973,2.0
PRT,1974,1.0
PRY,1947,2.0
PRY,1954,1.0
PRY,1989,150.0
PRY,1990,0.0
PRY,1991,0.0
PRY,1992,0.0
PRY,1993,0.0
PRY,1994,0.0
PRY,1995,0.0
PRY,1996,0.0
PRY,1997,0.0
PRY,1998,0.0
PRY,1999,0.0
PRY,2000,0.0
PRY,2001,0.0
PRY,2002,0.0
PRY,2003,0.0
PRY,2004,0.0
PRY,2005,0.0
PRY,2006,0.0
PRY,2007,0.0
PRY,2008,0.0
PRY,2009,0.0
PRY,2010,0.0
PRY,2011,0.0
PRY,2012,0.0
PRY,2013,0.0
PRY,2014,0.0
PRY,2015,0.0
PRY,2016,0.0
PRY,2017,0.0
PRY,2018,0.0
PRY,2019,0.0
PRY,2020,0.0
PRY,2021,0.0
PRY,2022,0.0
PRY,2023,0.0
PRY,2024,0.0
PRY,2025,0.0
QAT,1989,0.0
QAT,1990,0.0
QAT,1991,0.0
QAT,1992,0.0
QAT,1993,0.0
QAT,1994,0.0
QAT,1995,0.0
QAT,1996,0.0
QAT,1997,0.0
QAT,1998,0.0
QAT,1999,0.0
QAT,2000,0.0
QAT,2001,0.0
QAT,2002,0.0
QAT,2003,0.0
QAT,2004,0.0
QAT,2005,0.0
QAT,2006,0.0
QAT,2007,0.0
QAT,2008,0.0
QAT,2009,0.0
QAT,2010,0.0
QAT,2011,0.0
QAT,2012,0.0
QAT,2013,0.0
QAT,2014,0.0
QAT,2015,0.0
QAT,2016,0.0
QAT,2017,0.0
QAT,2018,0.0
QAT,2019,0.0
QAT,2020,0.0
QAT,2021,0.0
QAT,2022,0.0
QAT,2023,0.0
QAT,2024,0.0
QAT,2025,6.0
ROU,1989,249.0
ROU,1990,0.0
ROU,1991,0.0
ROU,1992,0.0
ROU,1993,0.0
ROU,1994,0.0
ROU,1995,0.0
ROU,1996,0.0
ROU,1997,0.0
ROU,1998,0.0
ROU,1999,0.0
ROU,2000,0.0
ROU,2001,0.0
ROU,2002,0.0
ROU,2003,0.0
ROU,2004,0.0
ROU,2005,0.0
ROU,2006,0.0
ROU,2007,0.0
ROU,2008,0.0
ROU,2009,0.0
ROU,2010,0.0
ROU,2011,0.0
ROU,2012,0.0
ROU,2013,0.0
ROU,2014,0.0
ROU,2015,0.0
ROU,2016,0.0
ROU,2017,0.0
ROU,2018,0.0
ROU,2019,0.0
ROU,2020,0.0
ROU,2021,0.0
ROU,2022,0.0
ROU,2023,0.0
ROU,2024,0.0
ROU,2025,0.0
RUS,1946,2.0
RUS,1947,2.0
RUS,1948,2.0
RUS,1949,1.0
RUS,1950,1.0
RUS,1989,0.0
RUS,1990,192.0
RUS,1991,220.0
RUS,1992,0.0
RUS,1993,145.0
RUS,1994,229.0
RUS,1995,1754.0
RUS,1996,2721.0
RUS,1997,0.0
RUS,1998,0.0
RUS,1999,5854.0
RUS,2000,2907.0
RUS,2001,791.0
RUS,2002,1289.0
RUS,2003,480.0
RUS,2004,1151.0
RUS,2005,682.0
RUS,2006,259.0
RUS,2007,176.0
RUS,2008,404.0
RUS,2009,697.0
RUS,2010,418.0
RUS,2011,359.0
RUS,2012,516.0
RUS,2013,321.0
RUS,2014,173.0
RUS,2015,85.0
RUS,2016,69.0
RUS,2017,53.0
RUS,2018,30.0
RUS,2019,26.0
RUS,2020,30.0
RUS,2021,0.0
RUS,2022,91502.0
RUS,2023,75277.0
RUS,2024,75767.0
RUS,2025,3468.0
RWA,1989,0.0
RWA,1990,1126.0
RWA,1991,153.0
RWA,1992,87.0
RWA,1993,353.0
RWA,1994,1882.0
RWA,1995,0.0
RWA,1996,124.0
RWA,1997,1086.0
RWA,1998,1096.0
RWA,1999,315.0
RWA,2000,155.0
RWA,2001,2044.0
RWA,2002,83.0
RWA,2003,0.0
RWA,2004,0.0
RWA,2005,0.0
RWA,2006,0.0
RWA,2007,0.0
RWA,2008,0.0
RWA,2009,1807.0
RWA,2010,208.0
RWA,2011,116.0
RWA,2012,83.0
RWA,2013,0.0
RWA,2014,0.0
RWA,2015,0.0
RWA,2016,136.0
RWA,2017,0.0
RWA,2018,0.0
RWA,2019,226.0
RWA,2020,134.0
RWA,2021,0.0
RWA,2022,25.0
RWA,2023,132.0
RWA,2024,44.0
RWA,2025,6.0
SAU,1979,1.0
SAU,1989,0.0
SAU,1990,0.0
SAU,1991,0.0
SAU,1992,0.0
SAU,1993,0.0
SAU,1994,0.0
SAU,1995,0.0
SAU,1996,0.0
SAU,1997,0.0
SAU,1998,0.0
SAU,1999,0.0
SAU,2000,0.0
SAU,2001,0.0
SAU,2002,0.0
SAU,2003,0.0
SAU,2004,0.0
SAU,2005,0.0
SAU,2006,0.0
SAU,2007,0.0
SAU,2008,0.0
SAU,2009,0.0
SAU,2010,0.0
SAU,2011,0.0
SAU,2012,0.0
SAU,2013,0.0
SAU,2014,0.0
SAU,2015,0.0
SAU,2016,0.0
SAU,2017,0.0
SAU,2018,0.0
SAU,2019,0.0
SAU,2020,0.0
SAU,2021,0.0
SAU,2022,0.0
SAU,2023,0.0
SAU,2024,0.0
SAU,2025,6.0
SDN,1989,4253.0
SDN,1990,4335.0
SDN,1991,1317.0
SDN,1992,1083.0
SDN,1993,942.0
SDN,1994,337.0
SDN,1995,1000.0
SDN,1996,2289.0
SDN,1997,3709.0
SDN,1998,4891.0
SDN,1999,1408.0
SDN,2000,2841.0
SDN,2001,3408.0
SDN,2002,2021.0
SDN,2003,1999.0
SDN,2004,3278.0
SDN,2005,161.0
SDN,2006,1002.0
SDN,2007,217.0
SDN,2008,598.0
SDN,2009,353.0
SDN,2010,1010.0
SDN,2011,1404.0
SDN,2012,1540.0
SDN,2013,594.0
SDN,2014,856.0
SDN,2015,1264.0
SDN,2016,1309.0
SDN,2017,160.0
SDN,2018,243.0
SDN,2019,0.0
SDN,2020,45.0
SDN,2021,31.0
SDN,2022,47.0
SDN,2023,5353.0
SDN,2024,4684.0
SDN,2025,16314.0
SEN,1989,0.0
SEN,1990,58.0
SEN,1991,0.0
SEN,1992,78.0
SEN,1993,233.0
SEN,1994,0.0
SEN,1995,299.0
SEN,1996,0.0
SEN,1997,319.0
SEN,1998,242.0
SEN,1999,0.0
SEN,2000,47.0
SEN,2001,33.0
SEN,2002,0.0
SEN,2003,39.0
SEN,2004,0.0
SEN,2005,0.0
SEN,2006,0.0
SEN,2007,0.0
SEN,2008,0.0
SEN,2009,0.0
SEN,2010,0.0
SEN,2011,25.0
SEN,2012,0.0
SEN,2013,0.0
SEN,2014,0.0
SEN,2015,0.0
SEN,2016,0.0
SEN,2017,0.0
SEN,2018,0.0
SEN,2019,0.0
SEN,2020,0.0
SEN,2021,0.0
SEN,2022,0.0
SEN,2023,0.0
SEN,2024,0.0
SEN,2025,0.0
SLE,1989,0.0
SLE,1990,0.0
SLE,1991,552.0
SLE,1992,218.0
SLE,1993,415.0
SLE,1994,628.0
SLE,1995,1472.0
SLE,1996,570.0
SLE,1997,748.0
SLE,1998,3287.0
SLE,1999,3153.0
SLE,2000,382.0
SLE,2001,48.0
SLE,2002,1.0
SLE,2003,1.0
SLE,2004,1.0
SLE,2005,0.0
SLE,2006,0.0
SLE,2007,0.0
SLE,2008,0.0
SLE,2009,0.0
SLE,2010,0.0
SLE,2011,1.0
SLE,2012,0.0
SLE,2013,0.0
SLE,2014,0.0
SLE,2015,0.0
SLE,2016,0.0
SLE,2017,0.0
SLE,2018,0.0
SLE,2019,0.0
SLE,2020,0.0
SLE,2021,0.0
SLE,2022,0.0
SLE,2023,0.0
SLE,2024,0.0
SLE,2025,0.0
SLV,1977,1.0
SLV,1978,2.0
SLV,1979,2.0
SLV,1982,1.0
SLV,1983,2.0
SLV,1984,2.0
SLV,1985,2.0
SLV,1986,2.0
SLV,1987,2.0
SLV,1988,2.0
SLV,1989,4924.0
SLV,1990,849.0
SLV,1991,88.0
SLV,1992,0.0
SLV,1993,0.0
SLV,1994,0.0
SLV,1995,0.0
SLV,1996,0.0
SLV,1997,0.0
SLV,1998,0.0
SLV,1999,0.0
SLV,2000,0.0
SLV,2001,0.0
SLV,2002,0.0
SLV,2003,0.0
SLV,2004,0.0
SLV,2005,0.0
SLV,2006,0.0
SLV,2007,0.0
SLV,2008,0.0
SLV,2009,0.0
SLV,2010,0.0
SLV,2011,0.0
SLV,2012,0.0
SLV,2013,0.0
SLV,2014,0.0
SLV,2015,0.0
SLV,2016,0.0
SLV,2017,0.0
SLV,2018,0.0
SLV,2019,0.0
SLV,2020,0.0
SLV,2021,0.0
SLV,2022,0.0
SLV,2023,0.0
SLV,2024,0.0
SLV,2025,0.0
SOM,1989,379.0
SOM,1990,2710.0
SOM,1991,8005.0
SOM,1992,1154.0
SOM,1993,25.0
SOM,1994,237.0
SOM,1995,104.0
SOM,1996,256.0
SOM,1997,0.0
SOM,1998,0.0
SOM,1999,0.0
SOM,2000,0.0
SOM,2001,228.0
SOM,2002,114.0
