iso3,year,education_index
LBN,2017,8.54638987
LBN,2018,8.565249605
LBN,2019,8.584109341
LBN,2020,8.602969077
LBN,2021,8.602969077
LBN,2022,8.602969077
LBN,2025,1.0
LBR,1990,2.648864266
LBR,1991,2.750743661
LBR,1992,2.852623056
LBR,1993,2.954502451
LBR,1994,3.056381846
LBR,1995,3.158261241
LBR,1996,3.231614405
LBR,1997,3.304967569
LBR,1998,3.378320734
LBR,1999,3.451673898
LBR,2000,3.525027062
LBR,2001,3.590229875
LBR,2002,3.655432688
LBR,2003,3.7206355
LBR,2004,3.785838313
LBR,2005,3.851041126
LBR,2006,3.914206351
LBR,2007,3.977371575
LBR,2008,4.0405368
LBR,2009,4.103702025
LBR,2010,4.16686725
LBR,2011,4.256521117
LBR,2012,4.346174985
LBR,2013,4.435828852
LBR,2014,4.52548272
LBR,2015,4.615136587
LBR,2016,4.755730152
LBR,2017,4.896323717
LBR,2018,5.036917282
LBR,2019,5.177510847
LBR,2020,5.318104412
LBR,2021,5.318104412
LBR,2022,5.318104412
LBR,2025,1.0
LBY,1990,3.81
LBY,1991,3.986
LBY,1992,4.162
LBY,1993,4.338
LBY,1994,4.514
LBY,1995,4.69
LBY,1996,4.868
LBY,1997,5.046
LBY,1998,5.224
LBY,1999,5.402
LBY,2000,5.58
LBY,2001,5.752
LBY,2002,5.924
LBY,2003,6.096
LBY,2004,6.268
LBY,2005,6.44
LBY,2006,6.614
LBY,2007,6.788
LBY,2008,6.962
LBY,2009,7.136
LBY,2010,7.31
LBY,2011,7.56
LBY,2012,7.81
LBY,2013,7.807726512
LBY,2014,7.805453023
LBY,2015,7.803179535
LBY,2016,7.800906046
LBY,2017,7.798632558
LBY,2018,7.791957182
LBY,2019,7.785281806
LBY,2020,7.77860643
LBY,2021,7.77860643
LBY,2022,7.77860643
LBY,2025,1.0
LCA,1990,6.565525952
LCA,1991,6.654469967
LCA,1992,6.744618918
LCA,1993,6.834767869
LCA,1994,6.92491682
LCA,1995,7.01506577
LCA,1996,7.105214721
LCA,1997,7.195363672
LCA,1998,7.285512623
LCA,1999,7.375661574
LCA,2000,7.465810525
LCA,2001,7.555959476
LCA,2002,7.646108427
LCA,2003,7.736257377
LCA,2004,7.826406328
LCA,2005,7.916555279
LCA,2006,8.00670423
LCA,2007,8.096853181
LCA,2008,8.187002132
LCA,2009,8.277151083
LCA,2010,8.367300034
LCA,2011,8.363389969
LCA,2012,8.359479904
LCA,2013,8.355569839
LCA,2014,8.387148221
LCA,2015,8.418726603
LCA,2016,8.450304985
LCA,2017,8.481883367
LCA,2018,8.513461749
LCA,2019,8.545040131
LCA,2020,8.576973425
LCA,2021,8.576973425
LCA,2022,8.576973425
LCA,2025,1.0
LIE,1990,10.23800893
LIE,1991,10.32817038
LIE,1992,10.41912584
LIE,1993,10.5100813
LIE,1994,10.60103676
LIE,1995,10.69199222
LIE,1996,10.78294768
LIE,1997,10.87390314
LIE,1998,10.9648586
LIE,1999,11.05581406
LIE,2000,11.14676952
LIE,2001,11.23772498
LIE,2002,11.32868044
LIE,2003,11.41963591
LIE,2004,11.51059137
LIE,2005,11.60154683
LIE,2006,11.58770049
LIE,2007,11.57385416
LIE,2008,11.51046091
LIE,2009,11.71749306
LIE,2010,11.75815288
LIE,2011,11.75440928
LIE,2012,11.79503846
LIE,2013,11.83108172
LIE,2014,12.0588793
LIE,2015,12.12160059
LIE,2016,12.15940987
LIE,2017,12.20403344
LIE,2018,12.25299886
LIE,2019,12.30196427
LIE,2020,12.351169
LIE,2021,12.351169
LIE,2022,12.351169
LIE,2025,1.0
LKA,1990,8.174521818
LKA,1991,8.355011902
LKA,1992,8.535501986
LKA,1993,8.71599207
LKA,1994,8.896482153
LKA,1995,9.076972237
LKA,1996,9.286844428
LKA,1997,9.496716618
LKA,1998,9.706588809
LKA,1999,9.916460999
LKA,2000,10.12633319
LKA,2001,10.16411018
LKA,2002,10.15491445
LKA,2003,10.14571871
LKA,2004,10.13652297
LKA,2005,10.12732724
LKA,2006,10.1181315
LKA,2007,10.10893576
LKA,2008,10.09974003
LKA,2009,10.19462967
LKA,2010,10.23958833
LKA,2011,10.28454699
LKA,2012,10.32950565
LKA,2013,10.37446431
LKA,2014,10.41942297
LKA,2015,10.46438163
LKA,2016,10.50934029
LKA,2017,10.57874966
LKA,2018,10.64155006
LKA,2019,10.63134003
LKA,2020,10.82730007
LKA,2021,11.24960995
LKA,2022,11.24960995
LKA,2025,1.0
LSO,1990,4.10912389
LSO,1991,4.192011797
LSO,1992,4.274899704
LSO,1993,4.35778761
LSO,1994,4.440675517
LSO,1995,4.523563424
LSO,1996,4.618796338
LSO,1997,4.714029252
LSO,1998,4.809262167
LSO,1999,4.904495081
LSO,2000,4.999727995
LSO,2001,5.207829548
LSO,2002,5.415931101
LSO,2003,5.624032655
LSO,2004,5.832134208
LSO,2005,6.040235761
LSO,2006,5.825079918
LSO,2007,5.680554867
LSO,2008,5.536029816
LSO,2009,5.701013851
LSO,2010,5.865997887
LSO,2011,6.030981922
LSO,2012,6.195965958
LSO,2013,6.360949993
LSO,2014,6.525934029
LSO,2015,6.690918064
LSO,2016,6.8559021
LSO,2017,7.020886135
LSO,2018,7.185870171
LSO,2019,7.363274601
LSO,2020,7.545058784
LSO,2021,7.545058784
LSO,2022,7.545058784
LSO,2025,1.0
LTU,1990,9.163519754
LTU,1991,9.336793582
LTU,1992,9.51006741
LTU,1993,9.683341238
LTU,1994,9.856615066
LTU,1995,10.02988889
LTU,1996,10.21427002
LTU,1997,10.39865114
LTU,1998,10.58303227
LTU,1999,10.76741339
LTU,2000,10.95179452
LTU,2001,11.13617564
LTU,2002,11.32055677
LTU,2003,11.50493789
LTU,2004,11.68931902
LTU,2005,11.87370014
LTU,2006,12.01453018
LTU,2007,12.15880966
LTU,2008,12.2985096
LTU,2009,12.32283974
LTU,2010,12.45812035
LTU,2011,12.57373047
LTU,2012,12.56449986
LTU,2013,12.58769035
LTU,2014,12.8023901
LTU,2015,12.95541
LTU,2016,13.10509968
LTU,2017,13.18838978
LTU,2018,13.29162661
LTU,2019,13.39486345
LTU,2020,13.49810028
LTU,2021,13.49810028
LTU,2022,13.49810028
LTU,2025,1.0
LUX,1990,8.820647886
LUX,1991,8.991640091
LUX,1992,9.165947056
LUX,1993,9.340254021
LUX,1994,9.514560986
LUX,1995,9.68886795
LUX,1996,9.863174915
LUX,1997,10.03748188
LUX,1998,10.21178885
LUX,1999,10.38609581
LUX,2000,10.56040277
LUX,2001,10.73470974
LUX,2002,10.99867487
LUX,2003,11.26264
LUX,2004,11.35346246
LUX,2005,11.44428492
LUX,2006,11.53510737
LUX,2007,11.62592983
LUX,2008,12.21762991
LUX,2009,12.80932999
LUX,2010,12.83508015
LUX,2011,12.85511971
LUX,2012,13.00098991
LUX,2013,13.20458984
LUX,2014,13.42529011
LUX,2015,12.45672989
LUX,2016,12.84430344
LUX,2017,12.65323261
LUX,2018,12.82510172
LUX,2019,13.01519217
LUX,2020,12.9600811
LUX,2021,12.9600811
LUX,2022,12.9600811
LUX,2025,1.0
LVA,1990,9.157942743
LVA,1991,9.480166654
LVA,1992,9.802390565
LVA,1993,10.12461448
LVA,1994,10.44683839
LVA,1995,10.7690623
LVA,1996,10.909581
LVA,1997,11.0500997
LVA,1998,11.19061839
LVA,1999,11.33113709
LVA,2000,11.47165579
LVA,2001,11.63640185
LVA,2002,11.80114791
LVA,2003,11.96589397
LVA,2004,12.13064003
LVA,2005,12.2501297
LVA,2006,12.29691982
LVA,2007,12.17078972
LVA,2008,12.35105991
LVA,2009,12.45602989
LVA,2010,12.56455994
LVA,2011,12.6059103
LVA,2012,12.70405006
LVA,2013,12.80914974
LVA,2014,12.85737991
LVA,2015,12.87024021
LVA,2016,12.93480968
LVA,2017,13.05903006
LVA,2018,13.18325043
LVA,2019,13.25271988
LVA,2020,13.33330305
LVA,2021,13.33330305
LVA,2022,13.33330305
LVA,2025,1.0
MAR,1990,2.11
MAR,1991,2.22
MAR,1992,2.33
MAR,1993,2.44
MAR,1994,2.55
MAR,1995,2.66
MAR,1996,2.78
MAR,1997,2.9
MAR,1998,3.02
MAR,1999,3.14
MAR,2000,3.26
MAR,2001,3.366
MAR,2002,3.472
MAR,2003,3.578
MAR,2004,3.684
MAR,2005,3.79
MAR,2006,3.88
MAR,2007,3.97
MAR,2008,4.06
MAR,2009,4.15
MAR,2010,4.24
MAR,2011,4.468
MAR,2012,4.696
MAR,2013,4.924
MAR,2014,5.152
MAR,2015,5.38
MAR,2016,5.514
MAR,2017,5.648
MAR,2018,5.782
MAR,2019,5.916
MAR,2020,6.05
MAR,2021,6.05
MAR,2022,6.05
MAR,2025,1.0
MDA,1990,9.123799733
MDA,1991,9.254623066
MDA,1992,9.3854464
MDA,1993,9.516269734
MDA,1994,9.647093067
MDA,1995,9.777916401
MDA,1996,9.877161688
MDA,1997,9.976406976
MDA,1998,10.07565226
MDA,1999,10.17489755
MDA,2000,10.27414284
MDA,2001,10.37789928
MDA,2002,10.48165571
MDA,2003,10.58541215
MDA,2004,10.68916859
MDA,2005,10.79292502
MDA,2006,11.03878267
MDA,2007,11.28464031
MDA,2008,11.38162994
MDA,2009,11.47673988
MDA,2010,11.4894104
MDA,2011,11.55617046
MDA,2012,11.70310974
MDA,2013,11.69207954
MDA,2014,11.76074028
MDA,2015,11.76515007
MDA,2016,11.79195658
MDA,2017,11.8187631
MDA,2018,11.84556961
MDA,2019,11.82159042
MDA,2020,11.8338152
MDA,2021,11.8338152
MDA,2022,11.8338152
MDA,2025,1.0
MDG,1999,3.771085909
MDG,2000,3.902890818
MDG,2001,4.034695727
MDG,2002,4.166500637
MDG,2003,4.298305546
MDG,2004,4.430110455
MDG,2005,4.476048265
MDG,2006,4.521986076
MDG,2007,4.567923886
MDG,2008,4.613861697
MDG,2009,4.659799508
MDG,2010,4.705737318
MDG,2011,4.751675129
MDG,2012,4.79761294
MDG,2013,4.84355075
MDG,2014,4.889488561
MDG,2015,4.935426371
MDG,2016,4.981364182
MDG,2017,5.027301993
MDG,2018,5.073239803
MDG,2019,4.912999948
MDG,2020,4.752760092
MDG,2021,4.592520237
MDG,2022,4.592520237
MDG,2025,1.0
MDV,1990,4.590225666
MDV,1991,4.469789052
MDV,1992,4.349352438
MDV,1993,4.228915824
MDV,1994,4.10847921
MDV,1995,3.988042596
MDV,1996,3.883512705
MDV,1997,3.778982813
MDV,1998,3.674452922
MDV,1999,3.569923031
MDV,2000,3.465393139
MDV,2001,3.469937917
MDV,2002,3.474482695
MDV,2003,3.479027473
MDV,2004,3.483572251
MDV,2005,3.488117029
MDV,2006,3.78579998
MDV,2007,4.058446364
MDV,2008,4.331092748
MDV,2009,4.603739132
MDV,2010,4.876385515
MDV,2011,5.149031899
MDV,2012,5.421678283
MDV,2013,5.694324667
MDV,2014,5.966971051
MDV,2015,6.239617434
MDV,2016,6.512263818
MDV,2017,6.784910202
MDV,2018,7.096234139
MDV,2019,7.421843098
MDV,2020,7.762392544
MDV,2021,7.762392544
MDV,2022,7.762392544
MDV,2025,1.0
MEX,1990,5.953360081
MEX,1991,6.024422073
MEX,1992,6.095484066
MEX,1993,6.166546059
MEX,1994,6.237608051
MEX,1995,6.308670044
MEX,1996,6.379732037
MEX,1997,6.450794029
MEX,1998,6.521856022
MEX,1999,6.592918015
MEX,2000,6.663980007
MEX,2001,6.819949985
MEX,2002,6.975919962
MEX,2003,7.131889939
MEX,2004,7.287859917
MEX,2005,7.48514986
MEX,2006,7.871600151
MEX,2007,7.882470131
MEX,2008,7.948890209
MEX,2009,8.136670113
MEX,2010,8.005069733
MEX,2011,8.247494698
MEX,2012,8.489919662
MEX,2013,8.357230186
MEX,2014,8.403470039
MEX,2015,8.601650238
MEX,2016,8.599900246
MEX,2017,8.742489815
MEX,2018,8.933190346
MEX,2019,9.077120304
MEX,2020,9.221050262
MEX,2021,9.221050262
MEX,2022,9.221050262
MEX,2025,1.0
MHL,2011,10.88313961
MHL,2012,11.11766501
MHL,2013,11.3572443
MHL,2014,11.59682359
MHL,2015,11.83640289
MHL,2016,12.07598218
MHL,2017,12.31556147
MHL,2018,12.48316337
MHL,2019,12.65076528
MHL,2020,12.81836718
MHL,2021,12.81836718
MHL,2022,12.81836718
MHL,2025,1.0
MKD,1990,4.605396198
MKD,1991,4.781829411
MKD,1992,4.965021798
MKD,1993,5.155232306
MKD,1994,5.352729797
MKD,1995,5.574106097
MKD,1996,5.795482397
MKD,1997,6.016858697
MKD,1998,6.238234997
MKD,1999,6.459611297
MKD,2000,6.680987597
MKD,2001,6.902363896
MKD,2002,7.123740196
MKD,2003,7.408845186
MKD,2004,7.693950176
MKD,2005,7.979055166
MKD,2006,8.264160156
MKD,2007,8.549265146
MKD,2008,8.834370136
MKD,2009,9.119475126
MKD,2010,9.404580116
MKD,2011,9.689685106
MKD,2012,9.974790096
MKD,2013,10.25989509
MKD,2014,10.54500008
MKD,2015,10.83010507
MKD,2016,11.11521006
MKD,2017,11.40031505
MKD,2018,11.68542004
MKD,2019,10.9567852
MKD,2020,10.22815037
MKD,2021,10.22815037
MKD,2022,10.22815037
MKD,2025,1.0
MLI,1990,0.844106169
MLI,1991,0.881621999
MLI,1992,0.919137829
MLI,1993,0.956653659
MLI,1994,0.994169488
MLI,1995,1.031685318
MLI,1996,1.06216693
MLI,1997,1.092648542
MLI,1998,1.123130153
MLI,1999,1.153611765
MLI,2000,1.184093377
MLI,2001,1.219264467
MLI,2002,1.254435557
MLI,2003,1.289606648
MLI,2004,1.324777738
MLI,2005,1.359948828
MLI,2006,1.439669967
MLI,2007,1.55489397
MLI,2008,1.670117974
MLI,2009,1.785341978
MLI,2010,1.900565982
MLI,2011,2.015789986
MLI,2012,1.969857484
MLI,2013,1.923924983
MLI,2014,1.877992481
MLI,2015,1.832059979
MLI,2016,1.528259993
MLI,2017,1.700025022
MLI,2018,1.871790051
MLI,2019,2.041840076
MLI,2020,1.626710057
MLI,2021,1.626710057
MLI,2022,1.626710057
MLI,2025,1.0
MLT,1990,6.4654826
MLT,1991,6.574985169
MLT,1992,6.684487739
MLT,1993,6.793990308
MLT,1994,6.903492878
MLT,1995,7.012995448
MLT,1996,7.104784366
MLT,1997,7.196573285
MLT,1998,7.288362203
MLT,1999,7.380151122
MLT,2000,7.471940041
MLT,2001,7.934534073
MLT,2002,8.397128105
MLT,2003,8.859722137
MLT,2004,9.32231617
MLT,2005,9.784910202
MLT,2006,9.821985245
MLT,2007,9.859060287
MLT,2008,10.00864029
MLT,2009,10.15822029
MLT,2010,10.30780029
MLT,2011,10.47278023
MLT,2012,10.79741001
MLT,2013,11.0275898
MLT,2014,11.12584019
MLT,2015,11.21442032
MLT,2016,11.28810978
MLT,2017,11.56434488
MLT,2018,11.84057999
MLT,2019,12.02542019
MLT,2020,12.21026039
MLT,2021,12.21026039
MLT,2022,12.21026039
MLT,2025,1.0
MMR,1990,2.220867026
MMR,1991,2.272047501
MMR,1992,2.323227975
MMR,1993,2.37440845
MMR,1994,2.425588925
MMR,1995,2.4767694
MMR,1996,2.548056489
MMR,1997,2.619343579
MMR,1998,2.690630669
MMR,1999,2.761917758
MMR,2000,2.833204848
MMR,2001,2.915459182
MMR,2002,2.997713517
MMR,2003,3.079967851
MMR,2004,3.162222185
MMR,2005,3.24447652
MMR,2006,3.343181721
MMR,2007,3.441886922
MMR,2008,3.540592123
MMR,2009,3.639297324
MMR,2010,3.738002525
MMR,2011,3.937240802
MMR,2012,4.136479078
MMR,2013,4.335717355
MMR,2014,4.534955631
MMR,2015,4.734193908
MMR,2016,4.849349976
MMR,2017,5.358500004
MMR,2018,5.867650032
MMR,2019,6.37680006
MMR,2020,6.518157697
MMR,2021,6.518157697
MMR,2022,6.518157697
MMR,2025,1.0
MNE,2003,10.44497967
MNE,2004,10.54984474
MNE,2005,10.65470982
MNE,2006,10.75957489
MNE,2007,10.86443996
MNE,2008,10.96930504
MNE,2009,11.07417011
MNE,2010,11.17903519
MNE,2011,11.28390026
MNE,2012,11.43050875
MNE,2013,11.57711724
MNE,2014,11.72372573
MNE,2015,11.87033422
MNE,2016,12.01694271
MNE,2017,12.16355119
MNE,2018,12.31015968
MNE,2019,12.46224679
MNE,2020,12.61621288
MNE,2021,12.61621288
MNE,2022,12.61621288
MNE,2025,1.0
MNG,1990,8.489093305
MNG,1991,8.515587225
MNG,1992,8.542081144
MNG,1993,8.568575063
MNG,1994,8.595068983
MNG,1995,8.621562902
MNG,1996,8.705460313
MNG,1997,8.789357724
MNG,1998,8.873255135
MNG,1999,8.957152546
MNG,2000,9.041049957
MNG,2001,9.14112196
MNG,2002,9.241193962
MNG,2003,9.341265965
MNG,2004,9.441337967
MNG,2005,9.541409969
MNG,2006,9.641481972
MNG,2007,9.741553974
MNG,2008,9.841625977
MNG,2009,9.941697979
MNG,2010,10.04176998
MNG,2011,10.14955497
MNG,2012,10.25733995
MNG,2013,10.36512494
MNG,2014,10.47290993
MNG,2015,10.58069491
MNG,2016,10.6884799
MNG,2017,10.79626489
MNG,2018,10.90404987
MNG,2019,10.1638751
MNG,2020,9.423700333
MNG,2021,9.423700333
MNG,2022,9.423700333
MNG,2025,1.0
MOZ,1990,1.598693513
MOZ,1991,1.587136693
MOZ,1992,1.575579872
MOZ,1993,1.564023052
MOZ,1994,1.552466231
MOZ,1995,1.540909411
MOZ,1996,1.583284419
MOZ,1997,1.625659428
MOZ,1998,1.668034437
MOZ,1999,1.710409446
MOZ,2000,1.752784454
MOZ,2001,1.829829925
MOZ,2002,1.906875395
MOZ,2003,1.983920866
MOZ,2004,2.060966337
MOZ,2005,2.138011807
MOZ,2006,2.188091363
MOZ,2007,2.238170919
MOZ,2008,2.288250475
MOZ,2009,2.33833003
MOZ,2010,2.479079962
MOZ,2011,2.619829893
MOZ,2012,2.762074947
MOZ,2013,2.904320002
MOZ,2014,3.046565056
MOZ,2015,3.18881011
MOZ,2016,3.126510024
MOZ,2017,3.064209938
MOZ,2018,3.329503298
MOZ,2019,3.594796658
MOZ,2020,3.860090017
MOZ,2021,3.860090017
MOZ,2022,3.860090017
MOZ,2025,1.0
MRT,1990,2.267245743
MRT,1991,2.344515105
MRT,1992,2.421784467
MRT,1993,2.499053828
MRT,1994,2.57632319
MRT,1995,2.653592552
MRT,1996,2.726795105
MRT,1997,2.799997658
MRT,1998,2.873200211
MRT,1999,2.946402764
MRT,2000,3.019605317
MRT,2001,3.096874679
MRT,2002,3.174144041
MRT,2003,3.251413402
MRT,2004,3.328682764
MRT,2005,3.405952126
MRT,2006,3.491355104
MRT,2007,3.576758083
MRT,2008,3.662161062
MRT,2009,3.74756404
MRT,2010,3.832967019
MRT,2011,3.959038083
MRT,2012,4.085109146
MRT,2013,4.21118021
MRT,2014,4.213705063
MRT,2015,4.216229916
MRT,2016,4.323796601
MRT,2017,4.431363287
MRT,2018,4.538929973
MRT,2019,4.646496659
MRT,2020,4.754063344
MRT,2021,4.754063344
MRT,2022,4.754063344
MRT,2025,1.0
MUS,1990,5.856750011
MUS,1991,5.900706005
MUS,1992,5.944661999
MUS,1993,5.988617992
MUS,1994,6.032573986
MUS,1995,6.07652998
MUS,1996,6.120485973
MUS,1997,6.164441967
MUS,1998,6.208397961
MUS,1999,6.252353954
MUS,2000,6.296309948
MUS,2001,6.49846996
MUS,2002,6.700629971
MUS,2003,6.902789983
MUS,2004,7.104949995
MUS,2005,7.307110006
MUS,2006,7.509270018
MUS,2007,7.711430029
MUS,2008,7.913590041
MUS,2009,8.115750053
MUS,2010,8.317910064
MUS,2011,8.520070076
MUS,2012,8.748864733
MUS,2013,8.977659391
MUS,2014,9.206454048
MUS,2015,9.435248706
MUS,2016,9.546608937
MUS,2017,9.657969169
MUS,2018,9.7693294
MUS,2019,9.880689632
MUS,2020,9.992049863
MUS,2021,9.992049863
MUS,2022,9.992049863
MUS,2025,1.0
MWI,1990,2.277381717
MWI,1991,2.325717982
MWI,1992,2.374054247
MWI,1993,2.422390512
MWI,1994,2.470726777
MWI,1995,2.519063042
MWI,1996,2.582272004
MWI,1997,2.645480966
MWI,1998,2.708689928
MWI,1999,2.860732864
MWI,2000,3.0127758
MWI,2001,3.164818736
MWI,2002,3.316861672
MWI,2003,3.468904607
MWI,2004,3.620947543
MWI,2005,3.772990479
MWI,2006,3.925033415
MWI,2007,4.077076351
MWI,2008,4.229119287
MWI,2009,4.381162223
MWI,2010,4.533205159
MWI,2011,4.685248094
MWI,2012,4.83729103
MWI,2013,4.989333966
MWI,2014,5.141376902
MWI,2015,5.293419838
MWI,2016,5.283483887
MWI,2017,5.273547935
MWI,2018,5.263611984
MWI,2019,5.253676033
MWI,2020,5.243740082
MWI,2021,5.243740082
MWI,2022,5.243740082
MWI,2025,1.0
MYS,1990,6.145886365
MYS,1991,6.339768845
MYS,1992,6.533651324
MYS,1993,6.727533804
MYS,1994,6.921416283
MYS,1995,7.115298763
MYS,1996,7.228240013
MYS,1997,7.525190115
MYS,1998,7.822140217
MYS,1999,8.119090319
MYS,2000,8.416040421
MYS,2001,8.251122379
MYS,2002,8.086204338
MYS,2003,7.921286297
MYS,2004,7.756368256
MYS,2005,7.591450214
MYS,2006,8.084400058
MYS,2007,8.577349901
MYS,2008,9.070299745
MYS,2009,9.563249588
MYS,2010,9.6979599
MYS,2011,9.809384982
MYS,2012,9.920810064
MYS,2013,10.03223515
MYS,2014,10.14366023
MYS,2015,10.25508531
MYS,2016,10.36651039
MYS,2017,10.45936012
MYS,2018,10.55220985
MYS,2019,10.64505959
MYS,2020,10.74828052
MYS,2021,10.74828052
MYS,2022,10.74828052
MYS,2025,1.0
NAM,1990,5.704538658
NAM,1991,5.713290215
NAM,1992,5.722055197
NAM,1993,5.730820179
NAM,1994,5.739585161
NAM,1995,5.748350143
NAM,1996,5.757115126
NAM,1997,5.765880108
NAM,1998,5.77464509
NAM,1999,5.783410072
NAM,2000,5.792175055
NAM,2001,5.800940037
NAM,2002,5.881194262
NAM,2003,5.961448488
NAM,2004,6.041702713
NAM,2005,6.121956938
NAM,2006,6.177517556
NAM,2007,6.233078174
NAM,2008,6.288638791
NAM,2009,6.344199409
NAM,2010,6.399760026
NAM,2011,6.517054664
NAM,2012,6.634349301
NAM,2013,6.751643938
NAM,2014,6.868938575
NAM,2015,6.986233212
NAM,2016,7.037678228
NAM,2017,7.089123245
NAM,2018,7.140568261
NAM,2019,7.192013277
NAM,2020,7.243458294
NAM,2021,7.243458294
NAM,2022,7.243458294
NAM,2025,1.0
NER,1990,0.728083218
NER,1991,0.768180555
NER,1992,0.808277892
NER,1993,0.848375228
NER,1994,0.888472565
NER,1995,0.928569902
NER,1996,0.974998397
NER,1997,1.021426892
NER,1998,1.067855387
NER,1999,1.114283882
NER,2000,1.160712377
NER,2001,1.2029201
NER,2002,1.245127823
NER,2003,1.287335546
NER,2004,1.329543268
NER,2005,1.371750991
NER,2006,1.403406783
NER,2007,1.435062575
NER,2008,1.466718367
NER,2009,1.49837416
NER,2010,1.530029952
NER,2011,1.584899991
NER,2012,1.639770031
NER,2013,1.574126701
NER,2014,1.50848337
NER,2015,1.44284004
NER,2016,1.377196709
NER,2017,1.311553379
NER,2018,1.245910048
NER,2019,1.293631241
NER,2020,1.341352433
NER,2021,1.341352433
NER,2022,1.341352433
NER,2025,1.0
NGA,2003,4.724502563
NGA,2004,4.933246326
NGA,2005,5.141990089
NGA,2006,5.350733852
NGA,2007,5.559477615
NGA,2008,5.768221378
NGA,2009,5.803909016
NGA,2010,5.839596653
NGA,2011,5.87528429
NGA,2012,5.910971928
NGA,2013,5.946659565
NGA,2014,6.296143055
NGA,2015,6.645626545
NGA,2016,6.995110035
NGA,2017,6.957065105
NGA,2018,6.919020176
NGA,2019,7.191969872
NGA,2020,7.388969898
NGA,2021,7.585969925
NGA,2022,7.585969925
NGA,2025,1.0
NIC,1990,4.09
NIC,1991,4.184
NIC,1992,4.278
NIC,1993,4.372
NIC,1994,4.466
NIC,1995,4.56
NIC,1996,4.664
NIC,1997,4.768
NIC,1998,4.872
NIC,1999,4.976
NIC,2000,5.08
NIC,2001,5.156
NIC,2002,5.232
NIC,2003,5.308
NIC,2004,5.384
NIC,2005,5.46
NIC,2006,5.568
NIC,2007,5.676
NIC,2008,5.784
NIC,2009,5.892
NIC,2010,6.0
NIC,2011,6.136
NIC,2012,6.272
NIC,2013,6.408
NIC,2014,6.544
NIC,2015,6.68
NIC,2016,6.796
NIC,2017,6.912
NIC,2018,7.028
NIC,2019,7.144
NIC,2020,7.26
NIC,2021,7.26
NIC,2022,7.26
NIC,2025,1.0
NLD,1990,11.09854878
NLD,1991,11.16080369
NLD,1992,11.22305861
NLD,1993,11.28531353
NLD,1994,11.34756844
NLD,1995,11.40982336
NLD,1996,11.4849586
NLD,1997,11.56009384
NLD,1998,11.63522909
NLD,1999,11.71036433
NLD,2000,11.78549957
NLD,2001,11.78549957
NLD,2002,11.78549957
NLD,2003,11.78549957
NLD,2004,11.78549957
NLD,2005,11.78781033
NLD,2006,11.88865519
NLD,2007,11.98950005
NLD,2008,11.90822029
NLD,2009,11.93865013
NLD,2010,11.98348045
NLD,2011,11.9578104
NLD,2012,12.02159977
NLD,2013,12.06632996
NLD,2014,12.09368992
NLD,2015,12.13512993
NLD,2016,12.18412018
NLD,2017,12.25356531
NLD,2018,12.32301044
NLD,2019,12.4523201
NLD,2020,12.58162975
NLD,2021,12.58162975
NLD,2022,12.58162975
NLD,2025,1.0
NOR,1990,11.17730999
NOR,1991,11.25230571
NOR,1992,11.32730143
NOR,1993,11.40229716
NOR,1994,11.47729288
NOR,1995,11.5522886
NOR,1996,11.62728432
NOR,1997,11.70228004
NOR,1998,11.77727577
NOR,1999,11.85227149
NOR,2000,11.92726721
NOR,2001,12.00226293
NOR,2002,12.07725866
NOR,2003,12.15225438
NOR,2004,12.2272501
NOR,2005,12.28176022
NOR,2006,12.36614037
NOR,2007,12.40898037
NOR,2008,12.48221016
NOR,2009,12.50294018
NOR,2010,12.54957008
NOR,2011,12.60601044
NOR,2012,12.64209366
NOR,2013,12.67817688
NOR,2014,12.7142601
NOR,2015,12.77120972
NOR,2016,12.81906033
NOR,2017,12.94715977
NOR,2018,12.97539473
NOR,2019,13.00362968
NOR,2020,13.06234279
NOR,2021,13.06234279
NOR,2022,13.06234279
NOR,2025,1.0
NPL,1990,2.346687263
NPL,1991,2.397803223
NPL,1992,2.448919183
NPL,1993,2.500035143
NPL,1994,2.551151103
NPL,1995,2.602267063
NPL,1996,2.632471949
NPL,1997,2.662676835
NPL,1998,2.69288172
NPL,1999,2.723086606
NPL,2000,2.753291491
NPL,2001,2.853199959
NPL,2002,2.920027971
NPL,2003,2.986855984
NPL,2004,3.053683996
NPL,2005,3.120512009
NPL,2006,3.187340021
NPL,2007,3.254168034
NPL,2008,3.320996046
NPL,2009,3.387824059
NPL,2010,3.454652071
NPL,2011,3.521480083
NPL,2012,3.563950062
NPL,2013,3.60642004
NPL,2014,3.648890018
NPL,2015,3.691359997
NPL,2016,3.733829975
NPL,2017,3.933636665
NPL,2018,4.133443356
NPL,2019,4.333250046
NPL,2020,4.485598758
NPL,2021,4.485598758
NPL,2022,4.485598758
NPL,2025,1.0
NRU,2000,4.769378127
NRU,2001,4.936780362
NRU,2002,5.110058311
NRU,2003,5.289418211
NRU,2004,5.475073532
NRU,2005,5.667245241
NRU,2006,5.866162058
NRU,2007,6.072060733
NRU,2008,6.285186324
NRU,2009,6.505792493
NRU,2010,6.734141802
NRU,2011,6.970506032
NRU,2012,7.2151665
NRU,2013,7.4684144
NRU,2014,7.7216623
NRU,2015,7.9749102
NRU,2016,8.2281581
NRU,2017,8.481406
NRU,2018,8.736929
NRU,2019,8.992452
NRU,2020,9.247975
NRU,2021,9.247975
NRU,2022,9.247975
